tx_hash,pool_id,amount_x_in,amount_y_in,amount_x_out,amount_y_out,reserve_x,reserve_y,slippage
6Kd3D4rhVcSnF7owu55oTnQytG4c1c9oyFSsTuT2fMMA,0x0000000000000000000000000000000000000000000000000000000000000000,0,1127,561,0,1000015681,1999968761,0.0000005609912
FBYS2PxNKfnjzyUTLVrHSZFcqxXYhjykvydm9Tx9DdYi,0x0000000000000000000000000000000000000000000000000000000000000000,3152,0,0,6284,1000011880,1999976547,0.0000031420368
GnL9zRWydgWH2FkBb4RypWx4gyTPLE7BWdDxvks46wjk,0x0000000000000000000000000000000000000000000000000000000000000000,4231,0,0,8436,1000017450,1999965264,0.000004218073
BTYp5tdGgfWytQj8HPS8p4wN9dJDYRvqtEUfRjh6gBL9,0x0000000000000000000000000000000000000000000000000000000000000000,0,3241,1615,0,1000016230,1999967895,0.0000016149737
GqCyMBQ4nYJvWG1uQoYtoSAsLc4eAo9b6GBtLqjv4s65,0x0000000000000000000000000000000000000000000000000000000000000000,2072,0,0,4131,1000003200,1999993637,0.0000020655066
BGwHdUixtK6vbctAZzA2usktyoqKTJVqDGYHL4HzC84,0x0000000000000000000000000000000000000000000000000000000000000000,2185,0,0,4356,1000014174,1999971757,0.0000021780309
ChKBDKvhC9CNYbEFs2Qtu6Tn4ybaZcXQMn4Jst2Bm1a6,0x0000000000000000000000000000000000000000000000000000000000000000,0,2437,1214,0,999998786,2000002437,0.0000012140015
pXPhjHgf3WZWxeE8Wrc5Tpc5x3jctaXTZX4XDAkYc9W,0x0000000000000000000000000000000000000000000000000000000000000000,0,2700,1345,0,1000017031,1999966147,0.0000013449771
8LPAWxfwYBNiMksvC8zsp21ikSjFjXGZbWY4tEEsPJMe,0x0000000000000000000000000000000000000000000000000000000000000000,0,3236,1613,0,1000015191,1999969864,0.0000016129756
AsAZL741pbnSjnUsnX7ZHNpj4N18LYknWkQqGFiezWW8,0x0000000000000000000000000000000000000000000000000000000000000000,0,2489,1240,0,1000017676,1999964878,0.0000012399781
9PdiXC59GMV5VsPQXC5xqg2m6ZYeckrpg3P1nD3r5W6G,0x0000000000000000000000000000000000000000000000000000000000000000,0,4939,2462,0,1000013219,1999973700,0.0000024619674
EhxKBAmtUfJuVvYehkWLspn7egGaVdnoAGWmpfbzrYhT,0x0000000000000000000000000000000000000000000000000000000000000000,3109,0,0,6199,1000020044,1999960100,0.0000030995618
2SEafq4VmrttZvoGNbQcQEB5uRSodU6NeLUp5DaiSP3Q,0x0000000000000000000000000000000000000000000000000000000000000000,4427,0,0,8827,1000011989,1999976113,0.0000044135527
BPTWNXDonfgvkmkzswZCdQwKobzJUHg4wnJMEYVH8hsx,0x0000000000000000000000000000000000000000000000000000000000000000,0,2074,1033,0,1000024073,1999952324,0.0000010329751
E5Yuz5y3d7if3k2rT7uULapkbVSaoaHkw1ZEFt5WCMDU,0x0000000000000000000000000000000000000000000000000000000000000000,2342,0,0,4669,1000001128,1999997768,0.0000023345026
9KcDmTx2kyRTDyzJztUkUqFz6RJxsdvtxq7DkzxcNz4n,0x0000000000000000000000000000000000000000000000000000000000000000,4595,0,0,9162,1000017845,1999964654,0.0000045810807
7aq7ZVMgdnmjUokvj6btotvhxUEqkbFSF4qikKgRLXaj,0x0000000000000000000000000000000000000000000000000000000000000000,0,4599,2292,0,1000018673,1999963160,0.0000022919571
3SP2bWzneokY1Yk3SEEtT36MHtTD1ceHv3SMN2CXtS2k,0x0000000000000000000000000000000000000000000000000000000000000000,0,3290,1640,0,1000017033,1999966450,0.0000016399721
Ef9gTesVXArqibyt8nvHDWCUwZGSBngaAieUsztfxGnk,0x0000000000000000000000000000000000000000000000000000000000000000,2068,0,0,4123,1000016242,1999967634,0.0000020615335
6fFP4tKLEpNQBY7Seq1tgA4tYh157rcitGHPefUcsAYT,0x0000000000000000000000000000000000000000000000000000000000000000,0,2945,1468,0,1000016773,1999966845,0.0000014679754
Bb5TvgUEsF7RX4zEABTXS1aZeEsgDCfeK6S11WxjZDMU,0x0000000000000000000000000000000000000000000000000000000000000000,4966,0,0,9901,1000021739,1999956944,0.0000049506066
939QWMtCL7tdRE4HJ2Yo2AkU1aLBat3dGgzpaD4TBVMF,0x0000000000000000000000000000000000000000000000000000000000000000,3071,0,0,6123,1000018241,1999963900,0.0000030615552
BK2ZF1Y7NbvhPHKZd2wd9Fsg89r5RVky1AdRGDstZFVH,0x0000000000000000000000000000000000000000000000000000000000000000,0,3863,1925,0,1000013266,1999973727,0.0000019249744
HYBkKATBXWt2Ngko3AUKddrakUspAXCh7ujH1xVuPGHQ,0x0000000000000000000000000000000000000000000000000000000000000000,0,1621,808,0,1000025692,1999949073,0.0000008079793
23wXWF4vyHZcCyxgWpUKQ4j6hfaGRnjLy8BYaRmzb7QK,0x0000000000000000000000000000000000000000000000000000000000000000,0,2727,1359,0,1000020965,1999958561,0.0000013589714
D9kTd1qkNGjbJ29vwVGuSAPJXKDnKp6JB2crzVBnEjZG,0x0000000000000000000000000000000000000000000000000000000000000000,0,2128,1060,0,1000015170,1999970023,0.0000010599839
3fzv1UyyW8YXJUGNhEpBMu62sue1fjNB5nuj8D7p3rzM,0x0000000000000000000000000000000000000000000000000000000000000000,4667,0,0,9304,1000088221,1999825628,0.0000046524056
5txfF3QaT2AqrK6T2DXcioCinzD2h13F6ryHV1rp7GhD,0x0000000000000000000000000000000000000000000000000000000000000000,0,3844,1916,0,1000089619,1999822874,0.0000019158283
A9jM4VX3zJdV3rgVCQyrNLezR5iwoXZnUgUganTeCwPt,0x0000000000000000000000000000000000000000000000000000000000000000,4008,0,0,7990,1000092229,1999817638,0.0000039953643
DMdUzSAeZwjsyLmGKLe6uTi8Adp6pXahuSYrLQaPxPiZ,0x0000000000000000000000000000000000000000000000000000000000000000,0,1392,694,0,1000091535,1999819030,0.0000006939365
