tx_hash,latency(ms)
5JaDtAEYswT6ZJ7ChDJDVzmcJogd8fjDfxFAzVgHycxM,1655
5VyU3o6eDH614NTjnRxMgoqP9oESZaQSpvjSPNraT9eF,1771
HWeEqUdJL6424YC5CkAZbt1CfDWDjYQJXTzUXAbbzcLr,1679
5DTdw2ChARfANTqPJgquHdHfMdyDZfzfGEkvTYED6sBR,1693
HhMpBAyRVNgihoxo7HsdV8JuVEN7vk4jAomSP2rn1oeC,1683
GNrtA7NDHqfnKoV27W42uAkc3Adj82eeg2917GM4s7mE,1773
AYsMVfVHPs4YYrpcdCtR7VLnxTqi9C2SU8jpQwg5bCoo,1773
7P7T6ZGQkNNhAx8jNd2fFg1qvZJNkoHjab18xP54p1d2,1695
7pnxsUvtf9bMciSgJDmL4i4fPbbZLGorUPFn8Wa1ByLe,1757
CkWXKAX4r97RSqqKez75cb3F3VsW4kgtT1NRQqeEuaaX,1777
AxmyTNL4vjg2685bbEx83vP5VAJZYoNeDDzgc4s5bW3f,1705
6CqkBTNuoTytaMWWuYpqqczDkNswYuhKZFDSLCmSvPnW,1773
CBjqoG1rLJm6pey7nkNwefm6rDU8P31VuMQoM7RKpP4y,1778
4h6oiwEnrgLReWaruvGsRVgfDFLyjJFgbY63s1Sm4i3F,1707
C28uz6VUGpDNAuPxrFY3EzVeYTY7NzQfmNEiQwYiJps3,1769
FtPG3B9UD954QTe7ecRqRWrhQhwFnqhAYxzpsqRdaw7V,1778
BkfPvGPm4Tjg3XSVY5Lpgi6LRLapqa92EzSzMi2tpJBy,1706
H5UnQW9JJUFv46F2LiK8i1xo34VShsS9gSpTZtSuuWgK,1710
8hGMZ6qfcGjdUss4ZmskiHfQvBmkj6n4UG2bTMX4JMEh,1772
53YCeex95KDBVdVgCuDwhqTJZSr915Vy9iChsSRGcgQJ,1780
9ewNazTgkwUeDwS8n5yqcfecFCAgJiUE9PUfM5EAUVyt,1701
Dv3rvhK6z18n3W8ti57zPBcrJ87MWpAT64g2Q7YJboJR,1780
2rixYmqxCBLq5f1GH9s6K4st43ESJfZpTZ8VV72Qncqj,1772
GQoCGiQvEXYKPLF5sCDsWJRBgi9rtKjoeL2pysMiLE7R,1694
9H2zehxBscEskDr6JjhUG1UwoduVRuxTKMP7xFUrfnCU,1654
EMJ3yWSorwP9YEVrjA2AaYL1uBmnQkpds5yUkCGGc3rD,1793
7ULpsCGJYZiAU6H4vgR4HtsP5eco5ChZi1kCn715Mfcc,1800
3X4CRokLgYfQ41myWBxmmFXntKTx3J5qYBmBEfYPVkZx,1719
CfgYE8n36DiUcGpagjB13CjfYD9284e7173WFSNGpTug,1720
3qpTKMLdYqLmZniovfs2iyGFXXhbbcuKCCGkKrEvwmb1,1721
4PooLhBSNeRapnJHAfVdPBi59BUQLDc8xrhDzrVAYGnc,1722
7ALjpMWDMQGhB3K1vQ6TvXWwrisrwJ5CVBygpxVZWdD5,1798
Hpi5m9gZB4SCUN4g9sXkhZjpar9ychow8PosPXsrShnM,1683
6P6ANTpRcqBAUuq1a2KwEAKZB2UjFcUhcZEPBdxp9UwM,1786
9KQ98NVeXBBXa7SPq1CENvx45L7tFEUgHDnmf2ebe2Vu,1709
32JikP2NPTonHnet8ixE5ywyKHWMEYcWEP7SP3GS3CCj,1713
E7xKfkqZBdbdoS4fX6vgZCZ69rQzu32oG2FMVc1bneHr,1710
13qokCwyt6LiqkUF7Tjhp7dJdA6JRp9NeiEu23AALzF4,1715
FTcQ2Cc2sSb7GR6KpDVYrg24xtVQ282SFWyAEcFFK9a5,1715
7RQFQdXJNYJrwXe9ipZ6x3CRJvUUjbB1NSbxRSZSeXbd,1717
77bu2CHpWtttshEB6xfaQi6pvKneUxKUGMisN6JoUAZi,1738
5wSM1UFrocq4KKYeCg8wzksZztzKJrVvoxA7H7c2Dart,1798
EeHMf9QWwoVvsvbeYTSVGFTrqR6NmQBiCPuLTF4Ki4Wx,1811
AaUMeYMi3SPeeh532LP9ZWL8bDpDpVY7eMvCLSZzHs64,1723
9jdpK57CYr2jHX7k7S2d9vvNM3mHqcBqhTdi6wpUenj,1817
