tx_hash,pool_id,amount_x_in,amount_y_in,amount_x_out,amount_y_out,reserve_x,reserve_y,slippage
2JG4cV9BVawSfVxPaZL6fREfwv1uC8yVZjTVDwasXDGy,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,1818,0,0,3623,50043865,99912928,0.0000018118025
9qNoBp8J8Qzu9czRHRywiJJ6cqixGgYFi9FFYdTcCfHH,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,1252,0,0,2495,50035052,99930271,0.0000012476678
JBR5VreatHmec1EnBngkjwR2aEAfQnsQxnmprypMRxN8,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,0,2487,1239,0,50009013,99982335,0.0000012389492
Fidad1341tamEJgYtjXrD4Jn99zCNa9KLnA9H9B5uLfB,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,0,4166,2077,0,50037585,99925350,0.0000020766706
EdfySQ81NFYiDmeS5ChgDCJYbZ4d7zyvNWxCwdGCejky,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,0,3369,1679,0,50007633,99985173,0.0000016789375
E33FAjFkP9Dsj9DGKAV5tN3xNwKrPFL5iyuLhFwRqus1,0x29ddae2ef2feafd15f8faab08518c976d1c0bce11d246caabae01d5b4e6712ed,1057,0,0,2107,50008883,99982517,0.0000010535324
HcoWm6R8whayEAMcNtbu6xauvN96vMg12AnXfszyq3Fn,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,0,3890,1939,0,50020629,99959453,0.000001938825
EqExJjwKPpikTvRSUroQsFM7pcEazE6J5JsErChWcZgF,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,1355,0,0,2701,50029240,99941856,0.0000013506498
SG3BMg6445Sm9D5PVzAS6t9Ay8CMPNSmZjXXyFtsZZF,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,0,1962,978,0,50023305,99954014,0.000000977905
5v3d852TXLqRi6RmTKZCnqFaUpMAnSQwDH1GGg9mRAFU,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,2348,0,0,4681,50023526,99953600,0.0000023406953
H7wksuLX6G5ENB7TosFyr9spPpbeAHTLvtCfATrpHA6T,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,0,3535,1762,0,50024334,99951789,0.0000017618161
9bWFK35HHYmR5eojuPKZJyigQqRWz4hDFfsPgXZjduGw,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,0,4834,2409,0,50005224,99990007,0.0000024089265
6mdpCzSL9GbtRjq4apMFsFw7vTniznsEBoUcd3k1zzCR,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,0,4122,2055,0,50021471,99957722,0.0000020548066
HQzxNxHjYBbhemnPnDbUx9gi5S7Q4t2PAxq6e2LyjMg1,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,0,3137,1564,0,50019395,99961906,0.0000015638689
Bp8md2ga3kUhE5V2ATqwE4TPJVJEEHjEfc2WwJZWLrgq,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,3593,0,0,7164,50010488,99979563,0.0000035820951
8prbMhpT6fGqfyzmNY87NojbhXYDPzVKF6JaRftt7B38,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,0,3305,1647,0,50005888,99988606,0.0000016469504
BPWBpb1FZEKQXJSUKUhpGDqNF9yFVNg85WsspJrNnx72,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,2365,0,0,4715,50006234,99987941,0.0000023575346
HWZp65d5wA5KPW2Pgwe5qTUygq3ocRjunvoQMEMrRCWT,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,4147,0,0,8267,50025917,99948581,0.0000041338567
Aso7js71qJ69LE18fqNUwYvn4VXWjQ2bEc8v7B8JH9kX,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,0,3511,1750,0,50010252,99979848,0.000001749916
AHbXiCADJ68AXxLwctMchSMPTxXK6kHBYAh4xukHC9Dr,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,0,4544,2265,0,50023726,99953050,0.0000022647646
3tUaWUhJcYp5kWushF3Kos3bqLj8auHXQfTSroyiL8p5,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,4523,0,0,9014,50062921,99874949,0.000004508046
1xS7Hk2frDwMGK8V5wzxJTN6XLngy7nnhyeVsmDxwrc,0x29ddae2ef2feafd15f8faab08518c976d1c0bce11d246caabae01d5b4e6712ed,4515,0,0,9002,50014498,99971346,0.000004501177
F2tUGhVJFo8uMWPcHkU692BnryNGqn5avztC1yVTQmME,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,0,3863,1926,0,50023026,99954469,0.0000019258077
Aknth9SYU1B1jRCtLnQyMBgWUriiJ9VjhY3LW6ok7ZxA,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,1631,0,0,3251,50042047,99916551,0.0000016257608
F9mL1T5j94GT5VK9UEwPPHE1AYjhR3aBd5zrG2NDLiRw,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,4694,0,0,9356,50051642,99897427,0.0000046788723
