tx_hash,pool_id,amount_x_in,amount_y_in,amount_x_out,amount_y_out,reserve_x,reserve_y,slippage
6adQ478kJqctx4po3vLJseKsrgawsv24n3zcVA6Hdqgh,0x0000000000000000000000000000000000000000000000000000000000000000,0,792,394,0,999999606,2000000792,0.00000039400015
6jj8zasXB3PX1KUDemLYTVzp6s866cbR16qQHd1MYJpz,0x0000000000000000000000000000000000000000000000000000000000000000,0,475,236,0,999999370,2000001267,0.00000023600015
x785TJmjEjz6528aPyuAVNRUqDr2cju7FpscwqGKaSj,0x0000000000000000000000000000000000000000000000000000000000000000,0,478,238,0,999999132,2000001745,0.00000023800021
4LkTLpRfTCxEw9xftSyHkLxndS5QkgHw1Ym4nRuksTD4,0x0000000000000000000000000000000000000000000000000000000000000000,0,263,131,0,999999001,2000002008,0.00000013100014
5uGDqka2xENzR6rfexdJiQSvjjHge6YVetwF5EaEiysm,0x0000000000000000000000000000000000000000000000000000000000000000,0,431,214,0,999999170,2000001685,0.00000021400018
EAzNkk5s1bMLbG8RDJNQCNMHkFamx93B1LGjMPYpNECp,0x0000000000000000000000000000000000000000000000000000000000000000,901,0,0,1796,999999384,2000001254,0.0000008979994
DiyvcKUkpmxndJEQnS634bUiLaveZ1AFPYd6VwDtyKW9,0x0000000000000000000000000000000000000000000000000000000000000000,0,724,360,0,999998641,2000002732,0.00000036000048
5pEKKaTUvpcbVmdSh15yKydkXbqhoR8NUYSikQTyzs24,0x0000000000000000000000000000000000000000000000000000000000000000,0,221,110,0,1000000440,1999999164,0.00000010999995
9hA7c17k1VrMvVEiGEja4cm5YLxxvsyVgwzWLgAaZqq5,0x0000000000000000000000000000000000000000000000000000000000000000,0,275,137,0,999999033,2000001960,0.00000013700013
9HEpFDWyJLHNkLYmZ9tR1sxE7rFNkLZbF9i7Q9NwSTua,0x0000000000000000000000000000000000000000000000000000000000000000,513,0,0,1022,1000000617,1999998817,0.0000005110003
4JaKEHdfsmqzVZHJgHJxZwaMR7Rj3pt5K63R4T5w3eui,0x0000000000000000000000000000000000000000000000000000000000000000,0,318,158,0,999998483,2000003050,0.00000015800025
7o7WDFHDCC23tkKCeQLtqV3nnph4KnSLPDkKVy6tY3Wx,0x0000000000000000000000000000000000000000000000000000000000000000,727,0,0,1449,1000001041,1999997958,0.00000072450075
JCMuQ2PYHqaRtTHiWNUXqsS1uQPHUu89ZoSsKQ6Sg4cC,0x0000000000000000000000000000000000000000000000000000000000000000,740,0,0,1475,1000000314,1999999407,0.0000007375002
7NHmy8ykM3E56k3J1PrMi89399eaxWrRxKDwp8dEFqZs,0x0000000000000000000000000000000000000000000000000000000000000000,541,0,0,1078,999999574,2000000882,0.00000053899976
5f3TR6HDRRDUHf1Drf3yG4pWEv42YkLz14bWEkNhWTig,0x0000000000000000000000000000000000000000000000000000000000000000,0,985,491,0,1000000550,1999998943,0.0000004909997
6mrjaJZdySVTsUX86624aYHeQJaJo8CfRzy9bwdfNf1M,0x0000000000000000000000000000000000000000000000000000000000000000,0,675,336,0,1000000104,1999999839,0.00000033599997
9BfbXwK4xpd9UqEuB3DjzhmyiMxwkEn52N3W1CoGsyjP,0x0000000000000000000000000000000000000000000000000000000000000000,758,0,0,1511,1000003165,1999993738,0.00000075550236
6eSNwRRtCeiWPQ76tp7KoYZDc5NP84wq428GXXouri9v,0x0000000000000000000000000000000000000000000000000000000000000000,0,985,491,0,1000002537,1999994998,0.00000049099873
kNugfHTzLUC6y8nS7hu5ZehKVDQUS617i1rRkWB7ofT,0x0000000000000000000000000000000000000000000000000000000000000000,844,0,0,1682,1000001461,1999997135,0.00000084100117
28F7BhU7CaRVAoK9Hukkdbn3e2ToFZnwn4tMpKJFMUbT,0x0000000000000000000000000000000000000000000000000000000000000000,650,0,0,1296,1000003187,1999993702,0.000000648002
52hXJsHzuweE3C1GieS8fP3Ftxgqo3hRkcvioSooLdj7,0x0000000000000000000000000000000000000000000000000000000000000000,661,0,0,1318,1000003848,1999992384,0.0000006590025
8ttuxt853sugebFbhK55LWER3dQuJHfphdUcXL7QpDTU,0x0000000000000000000000000000000000000000000000000000000000000000,0,363,180,0,1000004355,1999991387,0.00000017999922
DSzwRZXX45AiS1a6JzfeeVASXeHV5cudA95SJUi7DVsh,0x0000000000000000000000000000000000000000000000000000000000000000,337,0,0,671,1000004217,1999991669,0.0000003355014
AnraGmF3fqvy4aDe6nrSoxHG7U69Gz64bi8geRr3z5oj,0x0000000000000000000000000000000000000000000000000000000000000000,0,337,167,0,1000004535,1999991024,0.00000016699924
DZxKRK4e6WuTPRPPd5NurUzKc1FxUjcefthK7nL2BJPg,0x0000000000000000000000000000000000000000000000000000000000000000,0,275,137,0,1000003028,1999994013,0.00000013699959
J12KePqmYithe4iNGAfXzmFTAiKkPbAWdvpQpf9HBMev,0x0000000000000000000000000000000000000000000000000000000000000000,971,0,0,1936,1000006172,1999987776,0.0000009680059
BgzmeBQAhnUHSieBvx4556gU22mxoapeFEdjndFfMbNn,0x0000000000000000000000000000000000000000000000000000000000000000,534,0,0,1064,1000004596,1999990894,0.00000053200245
sTSbL1HCxMVW4HcxC8DMPavCnxHLELdchnZTug62tCe,0x0000000000000000000000000000000000000000000000000000000000000000,551,0,0,1098,1000004768,1999990571,0.0000005490026
