tx_hash,pool_id,amount_x_in,amount_y_in,amount_x_out,amount_y_out,reserve_x,reserve_y,slippage
7BMiUnuwWzXKV36RZUBiFDKyKs7r2vn3KgFkd8BdGSWA,0x0000000000000000000000000000000000000000000000000000000000000000,452,0,0,901,1000001030,1999997947,0.00000045050047
9QSSj3HpnWW8ZtgDUimxwEHdPXVaaxKhm9MbXWkzNJBJ,0x0000000000000000000000000000000000000000000000000000000000000000,395,0,0,787,1000001425,1999997160,0.00000039350056
2TRSuVeXsi5gyUaGoiX3cvrqk8L2Cp1XGkhYtwMr7QaS,0x0000000000000000000000000000000000000000000000000000000000000000,0,615,306,0,1000001342,1999997341,0.00000030599958
AB2GYuChUPgJ4jKkxqwTTLqrSaYsMSkiGa7WjZeEW6Ck,0x0000000000000000000000000000000000000000000000000000000000000000,995,0,0,1984,1000001989,1999996041,0.000000992002
Em5hVfSbjQTekTT2raPqagBbG56CxJjaueZwRtwBu16Y,0x0000000000000000000000000000000000000000000000000000000000000000,0,685,341,0,1000001648,1999996726,0.00000034099943
YiUMtE73CRfSp62bmNwHS9bc8u2QAGZz5d6SBiArE6G,0x0000000000000000000000000000000000000000000000000000000000000000,0,542,270,0,1000001155,1999997702,0.0000002699997
FDoG5wzcPHdUSW1iBkYfxoHP6igV8aZ7Z3MNDgEGKzvb,0x0000000000000000000000000000000000000000000000000000000000000000,0,323,161,0,1000000994,1999998025,0.00000016099983
Ev1skByXPh1kxHvZJAouXpbQn3xqjqjWzVG6MKtyoPpW,0x0000000000000000000000000000000000000000000000000000000000000000,0,559,278,0,1000004093,1999991923,0.00000027799885
CjKKfssXvotJtpscKbFSs7ANUZ3wa4SaBNeG46Xgo29t,0x0000000000000000000000000000000000000000000000000000000000000000,367,0,0,731,1000003764,1999992574,0.00000036550136
BDEGEHRcGYTAotTVxkyM8fneY6tnv1rG6dRFHp14JUDx,0x0000000000000000000000000000000000000000000000000000000000000000,780,0,0,1555,1000004228,1999991673,0.00000077750326
HxQDrgXMP4nTSPTSu98AkxdQREDdi1UWf4AKPPwWuPh8,0x0000000000000000000000000000000000000000000000000000000000000000,0,496,247,0,1000003448,1999993228,0.00000024699915
EgxPjo3VXYR92Q63fHEwGwUKf8CSmTaq7Df37231NFs,0x0000000000000000000000000000000000000000000000000000000000000000,0,589,293,0,1000003695,1999992732,0.00000029299892
5czPj2SaK25EN2r31mQ9i41bToXbGM1seuMaHgs6Tz5G,0x0000000000000000000000000000000000000000000000000000000000000000,0,844,420,0,1000003673,1999992767,0.00000041999846
2F2356hqrUFadNWYkaLG1KbJge7YFskAChWJWWmDXM9w,0x0000000000000000000000000000000000000000000000000000000000000000,0,782,389,0,1000003397,1999993305,0.00000038899867
CcdGUsz562xPmj4KbWxYeg5QmGKp5UXmADzYbD8FoZUk,0x0000000000000000000000000000000000000000000000000000000000000000,0,240,119,0,1000004109,1999991913,0.000000118999516
kL1PBVnLPyTNLBRpt9SWg7MaMKF1CHdY1hrW9ewfY9Q,0x0000000000000000000000000000000000000000000000000000000000000000,259,0,0,516,1000006820,1999986546,0.00000025800173
7XNCvardbeFZRAM4ctM5ujhpXZ1m9ZeHj7QDzZnuoN6q,0x0000000000000000000000000000000000000000000000000000000000000000,0,694,345,0,1000007737,1999984729,0.00000034499732
3p22yZr7eBuNUJuhqvJ31pPz5ZWY7PTDa78VCSZRkmNN,0x0000000000000000000000000000000000000000000000000000000000000000,756,0,0,1507,1000004865,1999990406,0.0000007535036
97eThEKhMEcY4We1NrRw7esj7JwBGHMBrpxqXsykNSK,0x0000000000000000000000000000000000000000000000000000000000000000,745,0,0,1485,1000006561,1999987062,0.0000007425048
AWmx6mrbEWiT4hpgvpzrQaad4pSUEq4yy7CaEQLcU8oe,0x0000000000000000000000000000000000000000000000000000000000000000,700,0,0,1395,1000008082,1999984035,0.0000006975056
CzoC9vdLoZk3A269REvdZ1KFZVQzXd79qTCupK6yBR3Q,0x0000000000000000000000000000000000000000000000000000000000000000,0,735,366,0,1000007501,1999985214,0.00000036599727
FPnmwPYmKzQjAXGhBiSUf5DmDGapmXnXpgiW1UXu5AgR,0x0000000000000000000000000000000000000000000000000000000000000000,0,227,113,0,1000007761,1999984698,0.000000112999125
CCQYE2y2R6p3UikVFwE5jyvadU7Kn5WXXRFrCRJ8Ckyz,0x0000000000000000000000000000000000000000000000000000000000000000,0,499,248,0,1000004721,1999990711,0.00000024799883
5YE3HVjtkTzFiE8QiQYfc93n7AjGtwTBZF27n53dWvu1,0x0000000000000000000000000000000000000000000000000000000000000000,0,929,463,0,1000007274,1999985658,0.0000004629966
GTdfeaYr8kc9RD4ZJZ9Q9YAVCiPuJHuy54s3Z5rXijUA,0x0000000000000000000000000000000000000000000000000000000000000000,0,640,319,0,1000005784,1999988599,0.00000031899816
FSnAHuHeeyWJjyH3Jz4E4QvUUh2DwMpKaZMYUyrF4iti,0x0000000000000000000000000000000000000000000000000000000000000000,0,599,298,0,1000004446,1999991254,0.0000002979987
C1XA9LvfeLP2aaxjr5M4kxKS9uZzT7j2x8LzK6oSbbCt,0x0000000000000000000000000000000000000000000000000000000000000000,910,0,0,1814,1000006231,1999987701,0.0000009070056
BagDhnbtfn4LoriCgGAxTsKGeYehiwP2BhCLDzJPxep9,0x0000000000000000000000000000000000000000000000000000000000000000,0,590,294,0,1000005490,1999989189,0.00000029399837
AmmB9LSNLjoyiJHQVD416YnoBahqET97Aymzn4wuL1Ao,0x0000000000000000000000000000000000000000000000000000000000000000,274,0,0,546,1000005139,1999989860,0.00000027300138
2212e1SWJxtNf5XqMZ5yTHonaJFLKAD5knZgin1BGPE6,0x0000000000000000000000000000000000000000000000000000000000000000,0,556,277,0,1000007382,1999985430,0.00000027699795
2LkdBi6xFeeQxb1d3BBueZuz5tF3p93RTxmB1gCLouTJ,0x0000000000000000000000000000000000000000000000000000000000000000,0,258,128,0,1000006103,1999987959,0.00000012799921
8v5vpAq61LypZsx418PQoHNL1kQaRtbugbwJ1HNC3LN1,0x0000000000000000000000000000000000000000000000000000000000000000,0,346,172,0,1000004744,1999990655,0.00000017199919
6eq9UwmcFwah4UL4WgBqXrv4RL9cjxRDwPpf8BcPD5TV,0x0000000000000000000000000000000000000000000000000000000000000000,600,0,0,1196,1000005321,1999989515,0.0000005980031
14Pbd6UvVngQAiWEtVzSvPohK1fnDjq9ccg5Me6vUueM,0x0000000000000000000000000000000000000000000000000000000000000000,0,556,277,0,1000005478,1999989217,0.00000027699846
ABPVn3yxyH126YhieDxdhL9RdvjRkLjBcTBg9ALzLysJ,0x0000000000000000000000000000000000000000000000000000000000000000,0,486,242,0,1000005236,1999989703,0.00000024199872
J7NUCFbh2EA42aJe5u6HkSd3kjenyAin8Pq5hTZZEPdT,0x0000000000000000000000000000000000000000000000000000000000000000,580,0,0,1156,1000005816,1999988547,0.00000057800327
8mgKzS8Z9Zszu2D5CGqLYbkPz2yFYN6gBEziZeVTChHk,0x0000000000000000000000000000000000000000000000000000000000000000,523,0,0,1042,1000004969,1999990212,0.00000052100256
fngWX7ZcJhKi6DdyRzqpbyEjSDpGkLfBqGaR91JLaM4,0x0000000000000000000000000000000000000000000000000000000000000000,0,380,189,0,1000007572,1999985078,0.00000018899857
BGZaJarZcFxPcpRtysqJdKBKABdfirdrBrmGcWu74AyH,0x0000000000000000000000000000000000000000000000000000000000000000,0,597,297,0,1000011282,1999977701,0.00000029699666
7rRM1ENe6bKwoBJ8hcfGV5Qy3s8VJTuYjFDZWp4jsoXM,0x0000000000000000000000000000000000000000000000000000000000000000,789,0,0,1573,1000010043,1999980153,0.0000007865078
B8ehgqYVwLr5s3NRAV68SHABXX2bMtAFUW6gN9FrC1pe,0x0000000000000000000000000000000000000000000000000000000000000000,694,0,0,1383,1000008266,1999983695,0.00000069150565
Wjx8mF568p7CXvw7toHHyi6U5wFo1GDwEpkegaYnQ7m,0x0000000000000000000000000000000000000000000000000000000000000000,0,322,160,0,1000007114,1999985980,0.00000015999886
4bADCiGvtxj1HQbghRdWbipR2P96HKjYHmHVBpn7qENN,0x0000000000000000000000000000000000000000000000000000000000000000,991,0,0,1976,1000012018,1999976250,0.0000009880117
9RrMnR4FgpXsAqWhxiUVYyRAHZie3UtpSR1vL5cLgZ6i,0x0000000000000000000000000000000000000000000000000000000000000000,655,0,0,1306,1000012124,1999976008,0.0000006530078
DTmnooLZ8RwcRuZsxFUjWL1Jv6xtHVq9eLATZF2uGUvd,0x0000000000000000000000000000000000000000000000000000000000000000,0,258,128,0,1000011996,1999976266,0.00000012799846
4s5pNTivoVHE3qgs9YomnnYJDP7pn8SbB4tyqwLKFgVP,0x0000000000000000000000000000000000000000000000000000000000000000,222,0,0,442,1000010265,1999979711,0.00000022100225
EZ8DKwGs5Lao94uAsiwew4kb58SHhVdcrequmYr3qBJ2,0x0000000000000000000000000000000000000000000000000000000000000000,0,533,265,0,1000011579,1999977104,0.00000026499694
GbUAvvMb1gnN84nDLKfrWAb5BcnxmAc1VaK1XKCCW9tT,0x0000000000000000000000000000000000000000000000000000000000000000,901,0,0,1796,1000011632,1999976986,0.00000089801034
9cMh8XgELZ8M1dn71V4BdMxSHhZ6imxFcooMpF2y3HdN,0x0000000000000000000000000000000000000000000000000000000000000000,265,0,0,528,1000005755,1999988661,0.0000002640015
3isAYrWuyG1A76Q2dTHaNd2TCFrN7MfuRM7kUCyj5F1Y,0x0000000000000000000000000000000000000000000000000000000000000000,753,0,0,1501,1000007867,1999984479,0.0000007505058
62R6cHKjctt7PBBWmxphBwB4468qa46pWcAM4cLtSYZK,0x0000000000000000000000000000000000000000000000000000000000000000,0,951,474,0,1000010482,1999979307,0.00000047399502
EDmJadzpPAFnirvQzCWb8UervSof8BEgMqCcwE2K46P5,0x0000000000000000000000000000000000000000000000000000000000000000,839,0,0,1672,1000007659,1999984874,0.00000083600634
GaesGSdfVQHv157Y8qba3m8cWFx6gXeN7XuZjr9joQW2,0x0000000000000000000000000000000000000000000000000000000000000000,466,0,0,929,1000010731,1999978782,0.00000046450492
DCbGUu48Mm4Ukqj5wHWrvpQgcmTneR3XMG6xNiTo2hxX,0x0000000000000000000000000000000000000000000000000000000000000000,442,0,0,881,1000009254,1999981726,0.00000044050404
8FwB2ibr9HNEPUmDRsYb7mGb41iY2DhrWKU7D6pBt8cJ,0x0000000000000000000000000000000000000000000000000000000000000000,0,612,305,0,1000010177,1999979919,0.0000003049969
JBq3G94mLpq2P6Y5GsJ7xuYaJ6H7G33d2wmpXLyn7aC8,0x0000000000000000000000000000000000000000000000000000000000000000,968,0,0,1930,1000011145,1999977989,0.0000009650106
3Qmi2dKbLHH3jxZr8umz8Hhs4KCxkMnkUxZXBrUomCXh,0x0000000000000000000000000000000000000000000000000000000000000000,0,449,223,0,1000004916,1999990309,0.0000002229989
7D9LpcRFg2aCnhJ4LnmjxEdLtMqHwNC6t1aryFcXQFep,0x0000000000000000000000000000000000000000000000000000000000000000,0,237,118,0,1000011027,1999978226,0.0000001179987
4Qw9Y18bmPi3tfvsiEAeLvhY4Vh826pDV77WqQzmc95u,0x0000000000000000000000000000000000000000000000000000000000000000,0,763,380,0,1000013057,1999974184,0.00000037999504
8XUFnBeV4u23MWwHFBeM4L2ZmmJPVoAsA7uhyWbmdSXG,0x0000000000000000000000000000000000000000000000000000000000000000,0,305,152,0,1000011844,1999976571,0.0000001519982
Fg9AbgEfBbh7xc51QuuCNH2CDfmcp234R7dKGRK638ad,0x0000000000000000000000000000000000000000000000000000000000000000,546,0,0,1088,1000008812,1999982607,0.00000054400476
DruJYdVXe4t1Lc7dKjPZC1ZFyWYvNDwpog2PynnjKV3Q,0x0000000000000000000000000000000000000000000000000000000000000000,449,0,0,895,1000012467,1999975355,0.00000044750553
3kzMjXy1cpnhzFRGmA4qXUVYqb45sXSuacU4kstwsyzS,0x0000000000000000000000000000000000000000000000000000000000000000,970,0,0,1934,1000013437,1999973421,0.0000009670129
BEZ4BKtM3ZaBWhXZkxFrgon5B9RqaVRq9M726NZs3wr5,0x0000000000000000000000000000000000000000000000000000000000000000,0,655,326,0,1000010956,1999978356,0.00000032599644
