tx_hash,pool_id,amount_x_in,amount_y_in,amount_x_out,amount_y_out,reserve_x,reserve_y,slippage
HcWyw6LuF96RHwgGPe5Spv9WzRrd6ZoemXaiFR1EExay,0x0000000000000000000000000000000000000000000000000000000000000000,890,0,0,1774,1000000890,1999998226,0.0000008870008
8r9PDTCJK8Sfi2GmtQmPK3FqVzcazwfAWpnMfSBZTPSK,0x0000000000000000000000000000000000000000000000000000000000000000,0,482,240,0,1000000352,1999999306,0.0000002399999
BdJWXmAYQ5fQRtwgFkLCUj4MncdTudTUfT3utkiH6y3j,0x0000000000000000000000000000000000000000000000000000000000000000,0,598,298,0,1000000592,1999998824,0.00000029799983
HX43vTKsH3zvViGxHGbQfUjef9ZUX4kW9DHfkpagDgQn,0x0000000000000000000000000000000000000000000000000000000000000000,675,0,0,1345,1000001027,1999997961,0.0000006725007
9nYJDpsragwqJeuAYpfeENy3RSF44mENLCMz65deZVe8,0x0000000000000000000000000000000000000000000000000000000000000000,0,458,228,0,1000000799,1999998419,0.00000022799982
HyqH2sD1W8cfcZNpnGeAJdBNYCepHNjrhh67o9faEgYc,0x0000000000000000000000000000000000000000000000000000000000000000,934,0,0,1862,1000001733,1999996557,0.00000093100164
5ccM8jBJZUQE9Jes4BnLbWDVQA1yT1VkMqd63Fy7TrzW,0x0000000000000000000000000000000000000000000000000000000000000000,550,0,0,1096,1000001452,1999997131,0.0000005480008
GnU3oLYKtWriA1YrqgM6sKAWNyf1UJieCXXNBxdeeRk1,0x0000000000000000000000000000000000000000000000000000000000000000,0,406,202,0,1000000990,1999998059,0.00000020199981
6qzYAjH3HJbgxVqbqCtbsH5Z3t6Xn97L8ZJkk8GVj5ss,0x0000000000000000000000000000000000000000000000000000000000000000,0,522,260,0,1000001192,1999997653,0.0000002599997
9785KZP7BziSHpQWjtjXatY2AazNpsnML3GSN1MrDjfM,0x0000000000000000000000000000000000000000000000000000000000000000,0,574,286,0,1000001447,1999997131,0.0000002859996
68wvqw9BeanWFhw5kBs2R7GsDQLQR5sreK49GukKCQJh,0x0000000000000000000000000000000000000000000000000000000000000000,0,597,297,0,1000001150,1999997728,0.00000029699964
CLPDpoHf1JxzpMfxxmxgSxZ5aPLfdXpGhfSgTp4L2sy8,0x0000000000000000000000000000000000000000000000000000000000000000,0,499,248,0,1000000902,1999998227,0.00000024799976
ReQDciWoYGtugDD6t4TkWvET7tXAprb8yqFp8ouHkuE,0x0000000000000000000000000000000000000000000000000000000000000000,676,0,0,1347,1000009017,1999982159,0.000000673506
6RZmmE9Aa63wGQBNUrNVsHCSPBVqBP5oNot8obhGV72,0x0000000000000000000000000000000000000000000000000000000000000000,0,874,435,0,1000008582,1999983033,0.00000043499628
CnHTR7RJfZZi7LrdcJCXL6BHLdMdRxXPqZscoHfKhAM2,0x0000000000000000000000000000000000000000000000000000000000000000,921,0,0,1836,1000007352,1999985465,0.0000009180067
EkBgbLfqUczRds4gqdnDe3LYRPDjaE99Xdg7dX6iz8hH,0x0000000000000000000000000000000000000000000000000000000000000000,0,542,270,0,1000006431,1999987301,0.00000026999828
69wWFkfHEkwvfv6ZTZN6Y66wNVH3HSuP3uBvRrQ8evGk,0x0000000000000000000000000000000000000000000000000000000000000000,881,0,0,1756,1000011948,1999976361,0.0000008780104
FswUwwnGT8tu4dRuuArq81G5NUZnsX3mj94a33KDaJEq,0x0000000000000000000000000000000000000000000000000000000000000000,0,841,419,0,1000008776,1999982632,0.00000041899634
5W7N1U6YePcGTcsG7Dh5HtJoKmvPzptdBHqmuw6ZCgSX,0x0000000000000000000000000000000000000000000000000000000000000000,0,328,163,0,1000011067,1999978117,0.00000016299819
9vd9f1UkbyWQosdhxoJYJEJwziLy3Jdfgp2ZDbQ2YSD7,0x0000000000000000000000000000000000000000000000000000000000000000,912,0,0,1818,1000010951,1999978324,0.0000009090098
EFSMk6wMnf9NQbMgabGWhzygA6ceCwjuveHzTTPzjaKB,0x0000000000000000000000000000000000000000000000000000000000000000,757,0,0,1509,1000011727,1999976792,0.00000075450873
2fPZTFtQr4tRxDKsX2uvP2Q9m2b7cgP1juSRotGRRe8k,0x0000000000000000000000000000000000000000000000000000000000000000,991,0,0,1976,1000008343,1999983489,0.0000009880082
AiAUc3L9MhYp78qrLR69QZq4noq5HdZKoCAGVu4jRUfG,0x0000000000000000000000000000000000000000000000000000000000000000,0,874,435,0,1000008341,1999983506,0.0000004349964
73n22wvauGWyhWyuHkyRjf8gmcZgbtT3b3Ptqmr3u3jZ,0x0000000000000000000000000000000000000000000000000000000000000000,0,457,227,0,1000010787,1999978658,0.00000022699754
3XD7oFMRmGxjzcPZmN5tFDE9tkYpv4iuNpbaMgXhjwTL,0x0000000000000000000000000000000000000000000000000000000000000000,0,259,129,0,1000010970,1999978301,0.0000001289986
28ErfNdZjvuAhgpRFjCSbfgQ3ouEPZkWC3VpwkmYh2jM,0x0000000000000000000000000000000000000000000000000000000000000000,0,837,417,0,1000010798,1999978642,0.00000041699548
4YnXGp4VNyYe94dfaASaxLVX4sWmnf7iitceZiFaYjhf,0x0000000000000000000000000000000000000000000000000000000000000000,0,315,157,0,1000010794,1999978639,0.0000001569983
9yeiSgyNQ4ZZiWQSmr5nvhzP5kCqpNhbR3t4AY3Sdhkp,0x0000000000000000000000000000000000000000000000000000000000000000,987,0,0,1968,1000012781,1999974702,0.0000009840124
B5NeN6qs1y5B7P6rFGQhhoaM3WsdvtG4XA2acFtrXfFF,0x0000000000000000000000000000000000000000000000000000000000000000,0,599,298,0,1000012759,1999974779,0.0000002979962
7cmZjn4mqddR1G3Eg6CopWykt7ypJJvJpaSJ4dpY17mh,0x0000000000000000000000000000000000000000000000000000000000000000,489,0,0,975,1000013549,1999973204,0.0000004875065
2kAZQqB6TkKThNQrjYZmgVDuJ3chiCbvfu7pXNsQoDtt,0x0000000000000000000000000000000000000000000000000000000000000000,695,0,0,1385,1000014501,1999971307,0.0000006925099
7YaZwPaAbS5Qk466G3vKykPADCAtfVP3vy2X2krcY9fY,0x0000000000000000000000000000000000000000000000000000000000000000,0,492,245,0,1000017196,1999965944,0.0000002449958
921SFp3UWa21bEDbZzNkcUP3GBUcYEcvkDnkmHKvac67,0x0000000000000000000000000000000000000000000000000000000000000000,257,0,0,512,1000013806,1999972692,0.0000002560035
8FJbEM7Eu72zLfcn66PdiL4jqLrEHRjis8CNHqfcRfbw,0x0000000000000000000000000000000000000000000000000000000000000000,301,0,0,600,1000013060,1999974179,0.00000030000388
