tx_hash,pool_id,amount_x_in,amount_y_in,amount_x_out,amount_y_out,reserve_x,reserve_y,slippage
9soGoq9DYBs5PDLa4nqkMAdGAMBxyDMGABLt49wEoiAd,0xcd2065a8efd15ced1c9d81c51f029cbd694870509852056ddb5ff0935a42356b,828,0,0,1651,50000828,99998349,0.0000008255
DnL3gDwWQudySmMAiwx99htQWtr3db6N374x8QZHwzBr,0xab8a321e28ea1c8122257cfa907718a813a375bb31eeb9a523245ff251677395,0,519,258,0,49999742,100000519,0.000000258
77J6fQwnMbvdw9L1pNbQkxSfcrtroJqihFL2tyKXUEba,0x29213c1ccd8d1b28b870b54e60d5cafc24262fd1294afa376f354e3072fb3abd,0,985,491,0,49999740,100000534,0.0000004909996
CDB96fqCgZP65GnWyAJKbQZUgR58786Ly4fdbLB5QzMQ,0xcdc142a9e65763f2d3d4a913e840395886f0213c3c370ab406bd2f4524f4b633,574,0,0,1144,50001483,99997044,0.0000005720021
3RYBS5jau57S6nyaS89FiZstDuJeMFobFqsgWba8b11h,0xab8a321e28ea1c8122257cfa907718a813a375bb31eeb9a523245ff251677395,0,975,486,0,49999256,100001494,0.0000004860005
HnkKqxGR4PVXTyTAFFS3LhbfBC8WQkPaczyyGaEw4ZV8,0x29213c1ccd8d1b28b870b54e60d5cafc24262fd1294afa376f354e3072fb3abd,0,698,347,0,50000231,99999549,0.0000003469992
HsdLB6boyea3mj9mWxszUWYdJg2dFQ2EPrAxgLbD5NRj,0x29213c1ccd8d1b28b870b54e60d5cafc24262fd1294afa376f354e3072fb3abd,656,0,0,1308,50000952,99998118,0.00000065400076
5hD9AJoBsbGxs338KVntPxnfCmfpBxa7TeduZF29ZBJc,0xab8a321e28ea1c8122257cfa907718a813a375bb31eeb9a523245ff251677395,0,952,474,0,49998425,100003164,0.0000004740021
52ahFrekfxBzZEUDvVGFHHfK3SF7UvDRrK3wREAxUpoW,0xab8a321e28ea1c8122257cfa907718a813a375bb31eeb9a523245ff251677395,0,718,357,0,49998899,100002212,0.00000035700106
GoCcgPpEFfZ5tKBgwyYXHEu9DtVVvzYEaW5qdxj4uJQ9,0x29213c1ccd8d1b28b870b54e60d5cafc24262fd1294afa376f354e3072fb3abd,556,0,0,1108,50000296,99999426,0.00000055399937
HU77nhftUvussxRrVZkP4Dr5AP7hX4UA949QVhfbztoE,0xcdc142a9e65763f2d3d4a913e840395886f0213c3c370ab406bd2f4524f4b633,539,0,0,1074,50008291,99983562,0.0000005370165
3LszJ2PFNdwhXrFGgcQtxG24YvMVmyxEdMXW9fjDtW6r,0xcdc142a9e65763f2d3d4a913e840395886f0213c3c370ab406bd2f4524f4b633,0,567,282,0,50010860,99978516,0.00000028198744
2niUUASmLFC76HtX7tzMZa4DyKiTAKrhzS3wR5dHprP8,0xab8a321e28ea1c8122257cfa907718a813a375bb31eeb9a523245ff251677395,0,552,275,0,50016965,99966328,0.00000027498103
92wa8Gt4vpzSj2KuHgWMASGN6hw6guADrVEnfnsYHZNL,0x29213c1ccd8d1b28b870b54e60d5cafc24262fd1294afa376f354e3072fb3abd,0,573,285,0,50009686,99980814,0.00000028498863
CBUuPtejoWcivLprV9G1AYrzvMgoyt8sCxQmQz9iWjdV,0xab8a321e28ea1c8122257cfa907718a813a375bb31eeb9a523245ff251677395,0,917,457,0,50014803,99970629,0.0000004569721
A68kQ2rZzdCWrJXrUatpDQpsV5xfn5LLu4ccjbd7KnEN,0xcdc142a9e65763f2d3d4a913e840395886f0213c3c370ab406bd2f4524f4b633,580,0,0,1156,50011440,99977360,0.0000005780248
B8WxPoMHYcFiEtVd59LdQ3p83tGT6KctaT7TzNdD5w4r,0xab8a321e28ea1c8122257cfa907718a813a375bb31eeb9a523245ff251677395,377,0,0,751,50018404,99963499,0.00000037552684
Bt3QnTssskfgj2zQQsA3TkiDn7wmUUiUJvd6rUMdZC6L,0xcd2065a8efd15ced1c9d81c51f029cbd694870509852056ddb5ff0935a42356b,0,322,160,0,50008807,99982666,0.00000015999427
BTakxCFRpPBeDWynBzYVkiLt6oMVAjCLc78CKUu5H3eP,0xcdc142a9e65763f2d3d4a913e840395886f0213c3c370ab406bd2f4524f4b633,0,656,327,0,50010870,99978505,0.00000032698534
5Noa55K2UtUk7bZsWXgLfu95LGfdKSEMoE58J4tyu9AJ,0xcdc142a9e65763f2d3d4a913e840395886f0213c3c370ab406bd2f4524f4b633,0,802,399,0,50010471,99979307,0.00000039898265
Far2yX6DpEgvCdGWd3qP6ga1TLVTuQqcFb4rLyKQu8eB,0xab8a321e28ea1c8122257cfa907718a813a375bb31eeb9a523245ff251677395,960,0,0,1913,50017240,99965776,0.0000009565618
48MR4aYVp9EfkE63RxYAZ9ZYYL4QLTcWddgnzaV8ntdG,0xcd2065a8efd15ced1c9d81c51f029cbd694870509852056ddb5ff0935a42356b,0,475,236,0,50008967,99982344,0.00000023599132
7rFAfb9X4ULo9afXXXW7s1jbvpoyzuZjz5ioFrXKBwrn,0xcd2065a8efd15ced1c9d81c51f029cbd694870509852056ddb5ff0935a42356b,0,657,327,0,50011134,99978062,0.000000326985
CLzMCugu2Vk1uGayxoj3esNrz23gUmhn9UbKcKUjp32y,0xcd2065a8efd15ced1c9d81c51f029cbd694870509852056ddb5ff0935a42356b,0,843,420,0,50010903,99978505,0.00000041998098
3zW9UR5GCkHMfKCBp749SwXJL7Xp6csY47vm1LSCrer3,0xcdc142a9e65763f2d3d4a913e840395886f0213c3c370ab406bd2f4524f4b633,0,982,489,0,50011142,99977949,0.00000048897726
AexjRKhJ3q6xxjwZKA6LVomcbYJobyk8pbjQZN7idoD2,0xcd2065a8efd15ced1c9d81c51f029cbd694870509852056ddb5ff0935a42356b,245,0,0,488,50009413,99981467,0.00000024400882
6ArqeedRwAWj6xzhNntiZx8QuNTZnzgTdvwphTi2abwm,0x29213c1ccd8d1b28b870b54e60d5cafc24262fd1294afa376f354e3072fb3abd,0,328,163,0,50009430,99981316,0.00000016299374
FVSGHzSDqrVQLvKyTZNq1dWjgzz9NGD2UvQBALa5zpdw,0x29213c1ccd8d1b28b870b54e60d5cafc24262fd1294afa376f354e3072fb3abd,742,0,0,1479,50011604,99977012,0.0000007395318
7yupNbZhZ47vLQ8FJ7bCmfhvxRvm2fwqzfPQxGgcS2CX,0xab8a321e28ea1c8122257cfa907718a813a375bb31eeb9a523245ff251677395,0,534,266,0,50015001,99970238,0.00000026598377
4dADsftPui4gFAAYW6FbEeNwthJUkCjrqQssfYKTt9QL,0xcdc142a9e65763f2d3d4a913e840395886f0213c3c370ab406bd2f4524f4b633,656,0,0,1307,50011119,99978083,0.0000006535269
6o7jGajBPPsLSmex9vHWSgnf5gvkuXZvfL3JVTeZEhK7,0xab8a321e28ea1c8122257cfa907718a813a375bb31eeb9a523245ff251677395,903,0,0,1800,50018163,99963940,0.0000009000617
3M3NNg8ueBZTfFLF41nCgs5KpoNJCaJH8RDFFhdaN2rq,0xcd2065a8efd15ced1c9d81c51f029cbd694870509852056ddb5ff0935a42356b,0,419,208,0,50011461,99977405,0.0000002079903
DwPPpvDwqVBccBHwvgbhS81jTs5NBeS8YHRN4BU1FYE8,0xab8a321e28ea1c8122257cfa907718a813a375bb31eeb9a523245ff251677395,877,0,0,1748,50018749,99962784,0.000000874062
GVqoAQP2EsgxFeXMX27ezgzq1w18Ac5pSLC3mZf9ZauG,0xcd2065a8efd15ced1c9d81c51f029cbd694870509852056ddb5ff0935a42356b,381,0,0,759,50015125,99970152,0.00000037952208
47Wkxvk9pGum2qzpxfMM9m6MWq7b9f9De6sFp5ast4F9,0xcd2065a8efd15ced1c9d81c51f029cbd694870509852056ddb5ff0935a42356b,668,0,0,1331,50011802,99976731,0.0000006655292
5kUSQAdtwWc1vP3ownUYErTNE87F1BdQB6CgYrAZVen4,0xcdc142a9e65763f2d3d4a913e840395886f0213c3c370ab406bd2f4524f4b633,0,536,267,0,50011126,99978073,0.00000026698783
8Gj8PPmMAuxycEo6kukRrYwNmZxZ6xLswAYvLe7GkMR,0xcd2065a8efd15ced1c9d81c51f029cbd694870509852056ddb5ff0935a42356b,666,0,0,1327,50015791,99968825,0.0000006635396
GWiT4LDjeDtMwtXjv1YxAURfgcacemr7vGcZAF78Vieo,0x29213c1ccd8d1b28b870b54e60d5cafc24262fd1294afa376f354e3072fb3abd,298,0,0,594,50009920,99980331,0.00000029701133
3dkT24hsYdr6aMjX5ECYxHXpuENzBPxCwNFfxG5DPP67,0xcd2065a8efd15ced1c9d81c51f029cbd694870509852056ddb5ff0935a42356b,0,241,120,0,50009168,99981955,0.00000011999555
HYC9pJNZsNkN6eH9TpbUz4Tv7rHFgjsnqzd8fS5pRG1E,0x29213c1ccd8d1b28b870b54e60d5cafc24262fd1294afa376f354e3072fb3abd,901,0,0,1796,50012738,99974752,0.0000008980421
L8UgM4XZsGDxRJUPQMuNGpmvKwAgFREhEsWQgAwa2Q2,0xcd2065a8efd15ced1c9d81c51f029cbd694870509852056ddb5ff0935a42356b,883,0,0,1760,50009288,99981714,0.00000088002906
oQuDaHixW3B9MNuLtE9mW5x5txnz8VUfV9Wh5axkPjf,0xcd2065a8efd15ced1c9d81c51f029cbd694870509852056ddb5ff0935a42356b,954,0,0,1902,50012756,99974829,0.0000009510442
Ezn7xGqFT8CbgosNpLpTNsPFpGHW1xc1fRMkkgrAz1xc,0xcdc142a9e65763f2d3d4a913e840395886f0213c3c370ab406bd2f4524f4b633,0,542,270,0,50010201,99979849,0.0000002699887
3FkEb4YB8FHDr9ngXAX1bxHn2Z27QsFrUFnPVpYhQUNV,0x29213c1ccd8d1b28b870b54e60d5cafc24262fd1294afa376f354e3072fb3abd,233,0,0,464,50011837,99976548,0.00000023201066
D4noUkBiHP5kdAkwuk4SjVRTXWVDQu3hu9vZC4H4Fsmk,0xcd2065a8efd15ced1c9d81c51f029cbd694870509852056ddb5ff0935a42356b,400,0,0,797,50014744,99970911,0.00000039852256
7TcttWUg13fZ2yDd6dKBkrVoR7j6TmX63T25KRkKocqx,0xab8a321e28ea1c8122257cfa907718a813a375bb31eeb9a523245ff251677395,0,501,249,0,50017319,99965661,0.0000002489825
