tx_hash,pool_id,amount_x_in,amount_y_in,amount_x_out,amount_y_out,reserve_x,reserve_y,slippage
xA42cMsU45jbqZKXseNAGYwfG9HZVfX6ZQQQ1Emzd2w,0x0000000000000000000000000000000000000000000000000000000000000000,399,0,0,795,1000000765,1999998495,0.00000039750032
Fw3EKz8Uc7N8cjpbh3EYto9VKgS8tZrWHx6eShcAAZMT,0x0000000000000000000000000000000000000000000000000000000000000000,277,0,0,552,1000000277,1999999448,0.00000027600007
2x8umn6qcmjAJsYT5FUKGUEmAddAjqkAh1fW2VnNTfuA,0x0000000000000000000000000000000000000000000000000000000000000000,937,0,0,1868,1000001702,1999996627,0.00000093400155
7C36LWTfEPgrTduMt7WiSFkqwuX4D4xJkrWdBTq3khm1,0x0000000000000000000000000000000000000000000000000000000000000000,592,0,0,1180,1000002294,1999995447,0.0000005900014
9REG6AbMGhHsN76WvXUNYgiuE7rXDfoC1f3mEJMv5JWp,0x0000000000000000000000000000000000000000000000000000000000000000,0,803,400,0,999999877,2000000251,0.00000040000006
GMVQUizfPE35o6geY7CByLsJvqgVoWn7ajqbwJaz2wCj,0x0000000000000000000000000000000000000000000000000000000000000000,890,0,0,1774,1000003184,1999993673,0.0000008870028
3sZTjG8xAKPwugZ423hj4Nka9V44Dr1XFPWSZkgNDUQE,0x0000000000000000000000000000000000000000000000000000000000000000,421,0,0,839,1000004504,1999991046,0.00000041950187
4fCv8dEe5UMdatMQ9iiFhdvdJbovcjxPyMhc3EUsetr1,0x0000000000000000000000000000000000000000000000000000000000000000,0,213,106,0,1000004193,1999991664,0.000000105999554
3qqs99QuwtnYJFRcbYe2PAbfuZyxikZSxjqnpjqW7kG5,0x0000000000000000000000000000000000000000000000000000000000000000,0,221,110,0,1000004083,1999991885,0.00000010999955
BNDxecsUECWKFwrCckWfoWYQ9tWQbVF69hWBsmEtSzB1,0x0000000000000000000000000000000000000000000000000000000000000000,0,384,191,0,1000000366,1999999290,0.00000019099993
GxvDPqpCYdoVqPgPB3pXavRyo8BriS6MMECjafFi83xg,0x0000000000000000000000000000000000000000000000000000000000000000,334,0,0,665,1000003518,1999993008,0.00000033250117
GjCFzst3icYs5NUCi5uMr7hxmHSE6YTaWcFeWAFHEXPw,0x0000000000000000000000000000000000000000000000000000000000000000,781,0,0,1557,1000004299,1999991451,0.00000077850336
6viCMFDhRiEojoKLYnzyP3M3NvyhnqbUtAXNEQGGNMY7,0x0000000000000000000000000000000000000000000000000000000000000000,0,590,294,0,1000000557,1999998906,0.00000029399982
ncXuWqTQtBJUfSoAuwo6NwMKbW83zi1EF9nz5o9Eyuq,0x0000000000000000000000000000000000000000000000000000000000000000,841,0,0,1676,1000000327,1999999360,0.0000008380003
