tx_hash,latency(ms)
4ngvBgru7NXDSMKYzUhxR4qj3erU26bsoLQcAcMb3Cf3,1700
Ef8VpLjUWBMZiRsxmMJjfHWQmBPsTtJAhJ2y6NCbXqoX,1510
JBmVeepo3tKSJmXC8FX1Hji2mf8pC9aJ1bHhC6QHJDsB,1642
CHX4S8JYm6KYU9wPgjB2GBKJWTB8DVMC77i6VkbQzcV6,1694
42owigyFAT3VxmgJu88qrJdE5oFRfEpZezm1ukPU5ZRK,1512
2uVi17BHaRiqqUYhExZsKpdY1Muc326sx9dCZKXGvaCU,1696
Ez2exRZ6YQ2VuVc2DBVdRCjmpRJezd8UhpbdngwoxsEe,1699
FqhfNDtvNtzfoxoZ4F2u3cqwsGaw8N53bUDH1c3o42tK,1504
yP4N9gTUTHx8k5vjtLeAu7u1B7CWa3neLFyrNFHkkXw,1703
HMaMs3oUyeeAHnvm5AHWuab8UW9K6qZHysbM3iaiVUKF,1704
GDJVAmxZHTeyb5yru8WyoPsM6wMCC85e1KcPrnnNc3JZ,1713
Ak6FhjjySt5dwRS5iKtN7fED7JnDPZPugSpUHFfZ8wio,1714
99fWpwb8A3zjbnRrrfHxmWUxAzSmf9onTnaTmZCCXpMQ,1714
99fcPv8mx7kqoiA1ABa8Vk5QLKiF4xy39LG5T8xrgCRu,1563
AbLucKkSPfzNoPu4vH3gL7cc4cUD5d3oJzAdXH7nBq5y,1531
8mL2rdwXoXD3ASr84CKJmn1DekURFa1kxabZupuHbCeG,1716
48zdBzyn858Ub3WjNaGBVz7HYQooou47AmktphRegtx5,2413
98BJiE1V7yKsEJAr5aVGXN9WPou7prvYmBjt6DUY58df,2438
AuqLhu4KsxoVuvYvHgS2tBWxaf32jN8CNqbgB34fTAbu,2499
BfVTeaZW1W932tDvm7YzaYtTjN3TGYTa3gE7NJAvg5v3,2499
DmmbaBmEV6uxUwE3JrW29PxtZhM8gDauRkemw8iRPX3x,2499
79u3fgTv72byu8xSnW4eJvLBzgdkwmbwUnBgyz6H74jf,2499
F7rYvGKghpZ6G1n69sjSLtQ78rmihkCcssYX2pk1x15Z,2499
AnD22P73SZv6zn7K9oNGuQdvH265pE5u59px6iGfXLDz,2499
7eK8sJh45ASPgKgFHswtBUohxzjXGeyNTzqcP6Y2e3ax,2499
7hDthxToNiesCTZekrTc225fbWReVU2g98C1RfRpN8yw,2322
5btUuT6dUroLRpjD46dBpkVp4jmDcfb5rf2PuSxvJsLT,2281
JKqWfs8PAaiJgb487t7mNRreDfN1ht9UQr4dF6jXRdA,2500
Fy771ESbZhJoHq1o6vcGcnrHxFpBRqNmZZtkrrDkERk,2500
4LQhULE2KavkyXC7zEeTuszGNj45cmFe7trtKFB3Euoh,2319
5BrNMJEcz6w6XmyVmLoYufCbzYcnAFcJ4GzJMdf9vpHF,2463
FPPhSFS2TwT8V9eVzor8evqob2rzmkzRFcUwnBWTEPEX,2284
8uftCtKNM9tkEPVxncVmgoDkKq1KZ786PUv9TDqCy2K7,2448
EbZtY85YEfHP51LYkCKKtyLkTJWeBZEbTQGNMjBKPse8,2303
HLujHtkJ2B1ySL2LjoEFeiTLxDTyerhez5XXE2Gr6eob,2507
DN9E7p2Up3iP7MUyr7V8PdALSsRt9RAwehYeinkBNKf9,2332
6xm8jARD31jiiLr3NZanPAtUqSHZJRpTdGALykgs2YWM,2327
4r92xgHrBKgrakKiBMsHaXavvLCrLrqHhfy6QfDB2HBQ,2508
GgQrK6F4tTxzs1kt1dc4Nm9etKUnBxiVQnCj5oZGV5Xs,2328
76YyAhyx286PDmzw4WKCjHAEfc4rbwum5gY3rXtz5f2U,2510
BFeeg9XDXeeBcgYbwaipscYUiCQbkHwE72tZ9AGqMQ1c,2438
CixtwBr6Ffr8Eqyy4nTTw2xTYD4SkuLgekQn7fMoB3Y5,2432
PqcYLJ7psi57mwsXmdFGHyuFz3Yyo3K3JzRXGonknrr,2301
33ZdKxXzZArPP8e5J6CaLLL1ZUS3gJzPZsZRS22KKVWA,2449
8MnniNHaX4aoMsGgLfbW1GLqSuuJuG2AFX2mjB6LjTq8,2457
7WRCLmMc52sxKgSmp7NTcuJEEoqJnjPD35DVnhLeCJR4,2457
BjHqUDbZEb2ZmxtQrs9Uq3W4kA2TPuzQxR8dDQraVSES,2439
6pCqAJqsLY9L4dr8em41APgfLFhUAz7XkmP2eJ3HdE8E,2513
GA1adBeoaVCoJkctSLpnX8nTsVt3rYeyrh1tPQteszNM,2490
Bakfe9ECFK7qjSVY1LmUvohHtTEw9QQcPTrp68dG5RGd,2314
4F78GRLv91noPcvYXMHX79UguavCjvaDPZLFusYypgKu,2333
EGBCM5J3hu56VjEQQLaP4fcPdTkX1iHrvLjgomaLRcgJ,2463
5gdYLouWP691ywrAE8Le1L5p8y5SRkyAZyDfiKXxPzH8,2317
4jpEMLEJPQAUvjkvF49bieb8mr576E4nt5WSanxYWaSj,2465
Ekev1JPt5fWNf54uStNAo9ZbCfr4PcGTjb2ndvD7BHd5,2449
GYCsaSamFtoPUxmDjfoJNSbehPJX5gWGwXdSYYH6LJuq,2438
FHJBSpXi5d2C7441nkBJH79MuANATtbiBrHPbLguFndS,2460
DeR4L99MFB5NL38MNpLShKXTBTnSCDycwcE7QVn9LLBB,2499
CFJWW1tPG4aWLUXwfbuAAXrkeQHWuSutQ9DfeC1mjC6e,2345
5BVTWW74HWDbekSp15dSCd2RWZ1Zxs8BWyLxwSr7tBgb,2467
DHzEfzLPLXRbyynuZyZqN4C8eYFyiMRBwXLz8rrNp7ij,2352
14S6k4gpGAewEbUSb9H5JA86TQSkJumMiFLfXVQ53yER,2327
236wFsBHK1oPMiQzdyJDmrydkbtko52rtHxGQUxZKRCm,2497
EDRzcGrnnFunn5XZ29fJoaMS24fNgJqRxfspv2ydHqrH,2317
HZjx67oMrvnUPcUqDJ2SAPMFLMEqhwSACQaxpGiMzkpc,2463
HhS2xTN3TcwAi7f3q18HvrfJZfLe1FR82d2hb1NbXHae,2468
GLgsa2Brfm9x5ecikse1pUeBSCRVvDyVY5ZJPjhiDfGw,2333
8yRWut53TqNb6Lmk5MAcxod4nU7nb8dkwDZqmZ8AH7RR,2524
BSXMyiqPE7v4gWyH3mcAFQDURbSXp4nsJEdBuvipg3zK,2469
GSatkUUthsbCzjJJos19x6UkkFX3B63bzjFGAGN8D98K,2542
GZN9ua5Yh72RzuNiBrniXnFMVLtHkJT7bn9guyLqJ4Bn,2278
EKG3xS5MR9FMi7DmKvk3nUH5P4Bak7mbiV5GfGBH7T9H,2329
HE5nzjhUccLfyFzJzYy2idGJbQp1K8b6niqYb7yXBU16,2477
EtgbcSwYTjZfWiPXdfmq7u7Yb3mt5PhLysVhVdCFJxHH,2346
2r3AVJ1jENeuDBWE7pZWPoP1TpbzsFeJ89vLUpKQx1HA,2332
kqL22B7NygMqKwGTcGq2pQfhczZv3gHLCpo4SDibP2w,2363
3aiMRaySLjtHZr5FYSaE2xV3Npibbw15QiUnjgDeoNek,2363
J1V2xh6bj4iCZZDoMEmFL5H8R7mY2sMbJs6tzzDnYXR9,2363
89WxzMR1r24Yq1cVjcQP7548zdUgd9EKe7LZYRxCKTUc,2468
3oWVEhtdZYPKTDXQYkex829KU86u6qvneVKX5DFYATmQ,2467
FMidQ34Y1Md4pLAwLUmathhim6DgEaQnHVrG5VkWnAHA,2369
8RX5ewjXzSYCS4nJbqLgZM4NNjERabXGN7KQ8oxhDGss,2330
CCxX6raqHtGkumSLf4QnJUfGSjVkNJBqATpXhokEB6KD,2307
4gCZGJpycu2GWZ5kpxpShATNCpMdEo2pfjisXtXVW8gK,2552
CAUAqLEVWdVqXEaEKuchm6J3J7ak4erHs63DkBKa1TBi,2320
8p1d25NfoL4DcJjyDVaZdGa27YoaJLmcNPf9TrDVBRQZ,2468
4cRrhsqsK8Ur1CnVea6D5LMhvy5ZrHdZGaZvVTrRuQ7a,2487
sGBox22Zr33zTwYzZRoGb6oSYvhTpYRyf85Ur4S6Vd2,2336
L95J8m8tr3H2MU8JG9fmf7hFp3iG67jDYDses3FpuP7,2351
ENj7SRBcCwXdsTmd9FabfP1AUQ3nqCtZQNXF6CfoMZZS,2379
5ZgUkRDn3mP87VD9LEdUYR4t6diXJgiArPetx2gjsQJ9,2328
71eZ1p7j2KgbfgTi8Fz7Q3iYCbUSXDtXaGuD47Fgrfvo,2504
46MohM3svanXdwGjSVzkQgA1FphwAgEQaxN5gT5UCXhn,2352
2W5vXm219LMNRRqMB9ULYdcWLA9eUSjb3d4APn98dn9u,2474
7KMCbmHxdBazaSr7NJgf2fDMrWgPro1aCovhzDyqaGg7,2314
ECoB1dDX5TLpDAMFupk9oHRy78yDRVMXH84AyFumAqkm,2374
3Jh7KvCKphqcYrQEUkT6pVAsty5FDJrSPhwGkZqjoCag,2536
DRFtHvPbMcivQ3EzKLBXct6yV4oZVdTXUt8xy9owV38R,2382
9spjjqBchsDBNS16sjLEogyEDMGHV3RLpsJQZm5y4aMD,2289
5DPujxhz86ooED1RYT4qsoKkMaHx1qWQHvkJewt6Abug,2475
GyH844gKZzmrNat9kc3PYsZLUjq19ca67rxDJrdGaxjM,2291
HaVD4CnYH4fKLLPdimgXNgnCnsKuYefqEQZyRCUHji2V,2357
iugMgyVB9RZiMu21amhNaEckLWUwcdKxA7ahn6i1peg,2490
7FnCLE6dQei3jumXEFmZCR8r9Z4v2Ag7gTQ64wrwwvPS,2341
8g8huSb5hC9sPsAP4357p2HvQqjnYvrERMwM4cZmBDao,2342
6Qa4YgTiFSnMyV8pP2rAkbWa1j8daLSCq7vj3S21CXaG,2516
8m3SJvKEhQLthVdN24TcmRiWRuGis2nJ1hoPkRM1p2Ci,2342
Cc63yuMZzsFUe3Wb9LmcxEcxBAGajRLKAgbpEFycofGe,2498
8qLHKFVRG2R4iQNNuXUpGEGGePX3bebAcJAMJ16C5BGp,2574
8zqZVWkSEj3jRzZFZtAZKg9ZKRUqprm4BSTVTvEzakfZ,2397
DyubmpYKN6xLB8RTdzVwZAkn3b8RCfV1UyYAjBrmMQvM,2368
7P4FXbcmPYpZLY6nPTv4KXAutXobGPCLoE6mEtbNoAaR,2399
A5eiEoy6WKaD71gMLrFev7xykxiYCZFtRHyREf1tXs3v,2364
8mxBcq56gvFb9BH7ZAKZuCGUUQbTDXhYVwQTiJpnb9Qv,2504
HqUYAzHHAoE6e82PLdXUw77DGAt55T2wz8CZryrpcKWq,2524
3Bu4um8AA49WnUbVz2tipoNCsuSaEvRtELhV8r9j2vM4,2300
Bf3dFKAaYAEFDhZT4oDsRfSfiz3uQoPxUntXpJifYC99,2406
DgiN2feGtVZMGcQvaADX8buiRwnpf1iL3vuQsUerTxns,2364
3StfNvgEwKRoXfMVwBV4AXUQwH7BHhxUhzMnMAE8CZpt,2400
9jJZCed6cdHLvf9HpSJv2uzbCvTvq6xUE331i3eRX7VU,2366
8RvcEtFqiVaYDNXee9HhBNB4L4BAyLChFnC44NTuEcFZ,2385
EHyp9HG8871eiz7CGdYGvbi4f6bWPUrqhccBW3NRvRcD,2516
AB4MyT5oBoUPhW2BDUamfo3HzRnJfWL3c3cVCpQyjiVe,2590
2gvamFkRPLdqs9dYQoCvc7gFzwc6Dc8y6TAfJQAPJ2tf,2516
Bi5bKVJUDXynAYiKzc1gGEFsWaiqhuVaS9N6EvseXTX1,2531
5PeyTvjXuSPmSnrHvoH49LCgRk73HDXK32DJQQrjCA8H,2383
5qxiG9r77hCoJr8vxksrpEJqKXEpxMqoAvyuVS7oihnk,2518
Di8R4r7fNAHNs4uN4h2Gv6RYkWkKQxKyPxNrE3aL1wgr,2513
GGL3gfxgRBvkBsgKyyJs4VdQNDCTy9ATgGbLUiRdtTLZ,2388
DHfnVxCEF3ieFxKBoVT7WDRJNPvbfJX4NXtBYBWDukqi,2579
Ff176bHRwUJEuRbrhaVJEbhg6yBgdno1ChB8AsnmAFDf,2394
HeFTwFK4kRF8MzXdCrc7Tz33jS1uFUQMZGqndkmuGvaB,2427
6cioQdqYzra6kas6hspUhJFjy8TCiHhTCUoLheytcHW3,2429
6BGFPT6xvkDtiwNeQy81X6nr7uFUkUsvJ9g1YG2BA9Yh,2383
E17rAxdkoSDBSWvEbnSjduKv6MFqLXdkYAStBZrjzDmp,2401
9eFAMP3tpdSLEny5DTjY9pXachPD3jFJPEaUMXGefFkL,2374
85gDVADknss62cNBQgBvAMkCHXDAyQAD3scicsqxxdX1,2428
JAD7tuvg83tcjSsrEi8KjdDSqnXSW3pPF3NNDFGFZmwE,2386
EhN2rPQE8pYhEKD96HVz89RYnBtscFpkC6USsZMHTt9C,2429
EfBEGJceqxm13J56y3BdJ8XhRxQhWZGiQSHVvvJ1NcPV,2553
3NVVYtAAQnsB6HhvuB3tTpJ2oFTQUjfyHKVpVfpb2J7M,2405
6wrMn7pSxfKi8akthvVYpBe7oGwuhR3NV4bzmcigyfpm,2431
4JeF5gurYrM3cztRSguCvm8uPvYWW7K8EDevXfas8TFU,2609
EMZVHgipDL62cDZPbSDCNzWW4s6F7xa1ZgNrH1EA62Cu,2404
CEDVeu49bJb4h5rf45tkoUzTQwpVLYSktF4qi7LkRTfs,2383
GWcHgMyxGaJQPrLLsk2C2H4vfrmzPsRnwfwCPuK9LAZx,2549
CQ8S8VjQ9VWh5dTAAidr7K1kKL5LyM75sKE8F6gNYEnu,2424
4i6zNvLqUAXf4E8q1Jvfd6iPs6zrAg4Xe4jx5B8W6CQA,2407
A6JSGcWyns2qY2yqFete5cBca3BgYdZWbaz4wbeQA2kR,2393
62MAkGXuXKUTCrhqvSotwbZCfSesX6KmPPKDspgwLzCu,2343
Buuv64YYbtyxDyatZTa7G91B499zhhHdM24y9Q7XvMmB,2402
bJ6PYx5GfYU9SXa16Qwg747G4x3ufqX6wg9Qazcw2ji,2566
3UzeR943uaPzCQscXGryk6t1CsH3WM6tfsN335vdXyRo,2621
CG3VS4yLYgL8kWFD8wDrmRyaPSWR6jp9YqtKvyJTTKVF,2566
6yYG8TrQidem3rRMeVNhhgwpZGq4v5p4bd8JNdmW3j8b,2391
EihBRXdzms5eu9hBCwWsabocqkfioR4nUh6jBD7opJyv,2400
5DBJjXw54kw7xwDaQWBmJK8Nzy1Todi8mRrD9kgRkufy,2418
39dcDwkokXFn5uA6pJpzxUJa75GHBNyQpZFMJN2yLFMZ,2548
3Us8xvG9196MCe2f1D4sjT4TyeYGnjzXpEQXfL2dmhE1,2445
FsA2Bb7Vc69ksohu1Hs3o1n9hRdm4844tGd7xPi4m7cC,2399
GiWR69Ks8RQm5jnnUoq77uAhBZyod7BgVjkdURoNMvzm,2401
AV1nC4namc2c4cNNy8iQB8iezfiFfiTC6sqz7n8pyR1N,2549
Egr91A4Mkym7gKEE7joXUZRCSHyFKnax7919swxPwNBZ,2568
EnYGcVYeJ9Jk7dkAVXVqog2aD8ZvzrSHk2U7pzbByGia,2399
6q9fci9oQeK4UPT26QJtTVbcskFDdyL9U6nEtVuu7dRZ,2547
EwY68RqxM1zk6zZf2vuJG2MYCYRwXP3FUTEtaeF3Vx8a,2415
GuReDPzS3CbiuUU9HZDX17FA4HeW1MFbq8Rta55G9Z5k,2442
8ndz6sB2aZJ1KGHfQ1XNuPbTjFV9YmhJU7vpR9mwwZsn,2433
3GCntH3uAhTGES1PydwNjMdRvq9PeowBNF9QcLeSU74K,2438
8SHeZiuzURRtbT1izDnSfxN1dx3GSbyScbr5QeRzwDng,2444
DZzs7ucvowAKkqCcEQavo6nB1arndurYjaxrLUsnJj4k,2550
3oLJwTbg2vYNPLxqUi2QypPUze5YQNqaGRjWxwUBUZwm,2393
EVzkJeDc4J94XSQNxyTiwVaPdJnmqzjKGiTMYuqjDyZz,2566
ENXUbuHU7KGuiD3naTZw6ob7ELLpUYqzCmrxuDV5uvWp,2571
2iwMQwkbWQ7Q8SwxkqKgnnttzC12cg7kQ5cubWGk2BBt,2470
EzYDmXdaeFwJa9mjik2D5k62iAUixGf4LjPRRoeaVSkk,2402
h9KzcutQTfih5FJWLJbFGf24KmwUgqVVjarR542VwgZ,2470
6qjbqQStziEwxDXp5JsWivu5oj8ddHAmuKhvAQAsWktu,2443
CydZvTHTCBJqQ4JzPRFvJTHuDxtWRMic4p3Edkt7qcXi,2444
BEazFa2JZM8e55s3BMGBnap7Uw8H51fGoUnyUpfEPL1k,2592
2HYid84qX2drDqoUKtpPvSjtcoo6oA8JP3WAfiZ77z4b,2633
GmkjwbquscK3HK4tbZSPH9QFC8GtfbXYTaQq23cfMo8Z,2445
EKM7UPB5w9Z6Sa9hDtMx45PzMjoXX1zLK8aCgtrUBvgS,2580
DHYCqBVsR7uutcuQNm1BNzpUCrryoncT3MkbwL7U51iM,2467
DoMVDiBL5QNSrcwk8N1EAPAw3NrEMykJB4Xkp5k4za2N,2579
FxR7UQSZw2mDCMMckGsdTnkQWHfk1iJfwAVAH1dNtLCM,2571
ELtnUzxHskSRToPT6jUo4dXG8HPtNeLCr51QUyd8VMtQ,2602
7JHZHAddYqaPzKbC284F5YTHNseMULbXq4mEzd6eq5Yw,2477
7ybpVuSwnpa7QzvjyRRRsGKU5jn6eLp6AAXzQG5KHaoq,2584
2fV4PUuoJDg3H8UvKwFVU1WLLXr3hL43KAVfiDjjn2zZ,2578
77w2ichJ4UNKib9Ch6BBDneYdE4dRMg35o5N7UfEF4DD,2583
CzvunwU7r9LXky4TL9Ky4f2Ykqovoand1hD8JvdFJmJh,2593
AcRJgySeN7JMFWFeCSLksNMG3qxZrYQq88vWJdA1JBR9,2451
J3vH6mV65fVUtSuVHGU4C2X3dXik7HuhZt3J5Frf56S6,2602
7vqbqw1AA1cRgpP92PC5UJVyfxXF8JrGVY7TkTu3WpFm,2375
2jRiWFS7PYdpw4aCPB5Q9wnTFSemi6FqPbNZrUHPhe4a,2481
Bwrg67xwZXSX3gPFi4oaDSKPFzRCWdm99LBCosGmPyUv,2425
DerQmeFfvvRorjvfRYRY6umEBhvu9xVSViR1eWAcRVhU,2479
5ibJNBgM3zVVzru3aUTWdskQ7V38apJiKJwM8eVQWKgG,2478
2ANrJdkujUgPLFyW7awQfaxNuSjToNQjMAoiXFT22bX2,2478
5NAaLxXM7ttZwQbRiPoLyQTqPC7fLuuJjGb5RyV7RkLo,2603
5mhHZwixBKMSLeQ6s7ZJnfPjTq34dL6ojnqz7dgcwncQ,2403
6wnayXdUJz7BNyoL4KDhjB1nZoFoHSCToPbTD1jKEJqX,2592
AsQDcFk8u7tHP1sft4jNM2kBuwvV9yK7e9aDxh1AYWHq,2435
6WdjpsHrrMPhP5SaDDSkbv24BmMnFZyw8Ta4ix8c3bxq,2478
97oTsMPRyn5Ve8hUnymFt99sRWpCZN3BphNviobUFbUH,2584
Bxwp6TNjdpHiD4GvhLPyuofhUNfCRHrZrsjJ7FXCgNAE,2616
