tx_hash,latency(ms)
HeTyNaeky5oRoq1DbdMxpZCNpatiRUrv4KtmDrFPY7F1,2428
DaLU4nBWAeCPb8yRkHrGhbEF96i84PVog9Hbo3EPx5t5,2424
GmXn8u447PbEGGXwXndZ1xa8cye1gd4gknaqudrKs2X3,2407
6473FVLGEBg8CEdPTsC4DLVvrsfonYTqe3LhMKcF9jpD,2421
ALbc6soZn42XUdX5vHHfCDbaG33VYNCpqRj8mB3Wwiyf,2411
EhLxZcivbpAD5ZeXyiqvd28AYFjJPK93ajPhNPi9WDHX,2426
4JmiHS6jSA6mHJQSGNqrrcw92JxByjp5cQXZqZwDc3Nv,2427
7CgQcyouExRRttgrFBvr1R13nNyd7uH1cLSBSyYzhxUA,2415
7zjpHFqwjfp4YDD1ZMnyRnUVnUD7Tn1A1U6sE8vWA6D6,2414
EMGf3TmCgK6h2VPtJiokyD9XqQ2nQQX4wM3ZMK8KMEyU,2386
9CULekDQyhHgM2FHsonr4VXoZDdFBSc3skzMJxyHJbkg,2421
9v7Z5rJiNj4mPPYTwseiDpugbrYDnv9PEgmUXzXGjjuc,2420
7i69WM1krepNdJqn4vHPAnDgo3UkCNANHr9zfKNG147,2425
DjFcWTBRWJ8PEqqogafmJiGWSCE1zn6WU7fbh8PhNzu,2400
9u4CJxyrrRaFS5pGvb3CKL4uraT9CFn9o4R5L1WAooHA,2408
HB9wXNVYe5YPk1frF4Kjerwwcv8qL55fyNxxpEizLyik,2419
DKe4oRmBQBEBZd2PvMWnhc7sXJ8t6q62TKPTfRv3dBUJ,2436
b9eUJ5T1xAAawQReqcNWJU8K1Xfru4Z9zNvPaKCFPRa,2424
2eMH1drYh58ZcY8rjwcG8ZCrGswaqcYhs9icMVqzsRR6,2410
9anNGBntZAjCrnDkBQGNTx4iLG7whvAs1oHrhKpZLjQg,2423
Cf4FGrxTqmiFdvSd9pt7Q8DVRHYjSMF8ioPqva5r4o8N,2391
9d9oz3oscs3mMNLB1Z9tczsYGvQsuLAWXBEY2pJ63RRC,2414
2eq4gHrbU8SEPpE7ro2Bb2uuCyiSKZhW2ctjYTUk92Fb,2421
JBdQ9sNGeUvT9iuFcSgkUfQBPAQgFAxKjoGtSUPcaHWF,2393
He2viyw1AHBDxpLFPWgJqNzUFZb4ytJeVMitL1Q2n8yQ,2409
4L29EjaJsiV3G59Nmo9fZp2xtUQgsrU5xusf9aDYqbXP,2435
2kKwazK4wdwKf2cAQKaJ74LfP4uonLiQixtKWH3SKF8L,2411
4VYKY8mKVCXsVjVQ3HS1GdyXHVqSygLUaYRhu5SUEhTH,2386
DtNcKuekGC5qErPc7JHyRAdkMTLpqenLhoaYMqf6bPK8,2393
Hc13XuJ2GKBs5JrDX9xZoBt95gw3kZod776XWSYZwKrZ,2418
AuaJE5fVniy9dPuyUcwrEdGKaTUH9SFpG7mwwCouXnMh,2433
Eke9t8AkeRbbPbcpxpJYRpTSSwnrF3aEdoPF4V62NuqW,2414
6mLTXZiZ1vbnjMd2Lw1jqe9UT4e9KbVNQUraqtj7bSqR,2416
EWs3fN9v8NXHqbDUpyVuis5rZAnnJrkRXMRBpZ8CYi63,2407
7Kdq2BVa59ojLei7oG424P5xk7C55EKjuEGpJkVUW6dP,2435
6vsvVXpbdzEGuH7VMRfEZkoKAWBkAskmwLHpJcDvVFa,2414
BYNB1cJcX15unEGiwmikyDnY1ccYJPgH1oqxvjADUfpF,2433
Er5MTC4rUUZNrQvdcZFA22PSaRTWT3Cwm2gQNRAK66a7,2415
2DoPhSoWKogRX2efkQhK82XsLXUo79JxjoibHXLbBHJq,2398
HmiiYYaKpQHiXT8aJ2U4KXb4uxLCbE2PMMRsXbRookXZ,2414
4DNqSGHecTyDufXcTMDNbLgNdSm9K7Bx3jenoejHNYks,2422
CwiS1qjwoRZCCDnVW3ka2gbQDMWAR8TPkkvGK3R5aZ4i,2402
BXwRL3vhfahmTNkeCLYoggkECzR3grorKStS5a9wyvNq,2408
HYPu2M1LGZucn6GZifp3XeyUkrLLFZYosjwYi6JPoUqU,2435
8sa81FnhRBrrNPcb6765LRdHyn81HtgBAdR2hxERS4Sg,2396
GTEEWg2V2iWwEWuibv8RJd5KGX5vtCQrzw8Xy97txEUb,2417
4KkyjuctZ3xjJYzWj68DQWDB4RqzZSCWAUfB77Edkk2k,2414
7epyxS74WHmcTueXrWnybc7UgaiesTMnX43HmeeKQpU6,2395
7VdYJuPjdFTBEwFT2sf2XVoq57jXLSLwMmSB6qGoNjBZ,2409
9mjaj5ywxvomeFgzFn5VWUWdVjFDsvQCrnHWxJwd5KwE,2403
9PvNg883ExkvqRB3h4oWhSmPCkWhucKqqrAvtvcbU14C,2415
9ujdkznMWHEGq1VDRtikHcCN95hY5TL5vkSBgQ8bYLvm,2429
CFSx43THdzo3VGGcuJBYYbiTjfcMu63XtTk4M2BL1apf,2406
48wh7cJ14KKNEtJHAq5R3NKk8J4URRmsFmxn3BkMbT85,2393
HnFps8ChYY71avG7pekjgF6117muJSaKWrUVPVa9BKAw,2423
4gZV7dbHyX22HMfaoaXTDRaNb6B3jFv81a4EEu9uUXkX,2404
DPKZ4et4caSrcWEJpqy73exDdZBErdh4Q4CAeMSwL4EG,2388
FjKQLHBy4xAKwyPoEXXgLwE6AxbXt2DPNfHBDeo2C1ET,2425
B4sVpQy6KPxKcQuHA7Q1kPq1cFrHpK4cZPiubNek9BNz,2425
CWwNPUrUj2kWMeoeUvyxGRd4f78YgsoEih9XWnBfr8Kx,2417
PAWAxKrNTgHY84MugVbScBv1MyggRqwYrmpbTyE6rye,2398
HfGjL1iR8Sn6N2MkkjuCXtJkBbS5pP5XZP9d2dRhDtGD,2431
Eg5P8cZN6GSZKwPhrLV8SsBathYVgAvUiJLb5pejerFG,2398
CqS4NMX8PqXqPEBV6Lyiybz9soJEHGhqm1QevSuNH9Dj,2404
9UAPeyRy6wCjh7USB9sTu8G1w2KYSWxM8BwesPiWtmAs,2428
37MZvUGm15HTJTrHJFvS9RkiFmTgfSSFpbHHTeBpjMrq,2397
3JbwSLkbAjrp1uDbTUysyunjVs43Rc1cALjPi2WSYLDz,2406
UjF3Pvh9GyTjyc9u9Fqo5bNDparHpgBhimkn1oNo1Ta,2419
CUua42y4x5tuecU2rMyM2h6gzh8MKTPjHjm5XvK1N69K,2432
99ApDZcXuuNDGoxN7ogffqSDj6zauoJq9wPuzqzVFdHs,2395
4rACYn2dzZbaSiC99R2oHQD9fmRZWkW5S3j3fxjXzLrF,2413
uMZHw1DjG9tm63boFV69wW74BeZ641RH26Jkbo9NAYT,2424
3T6cDGyjHMPFpC8rkcTqZZsPAf9daLwMCpXWL3rhzi6B,2399
2vYdLLMqoYf6mwG2zNqwk1uuguZMah8T3o2tEfKs167K,2404
Ca61qWVpUYe85pzDHkxbyvCTcuGyu4KTQmZcJhUaQfsp,2392
9YEswdRTmscFdoXcLQPoHJc1corvgoWfKQG7nZHMFv5Y,2395
fbrvYcqxuppBiqpot5RD2mERxJWQzyuQG3d7j5YkX2c,2399
CHssdJU1KUVotLPTuwwEtZ9eeRfP9vq36UbUtnoEgstW,2396
8WmWNn3KQA5N5hQz73e5oH1vytCwzKtmswA6xuh8uYAZ,2398
9ZjKrncWtwA44bQyXAFNz4hEQ1q4W4rCWF8jbpeWY267,2386
2x1en9B1LaRt1Ufqcs5iwVg6vfyhJST5yKGo8dRHYoBF,2406
2JNbhgpmqxWJc7h8NAyfjm94W328AjXPjY4kQbH4oT47,2394
HDVytqbwKxdNbBasRFdXqhVQz5vFHKfKrV3Pj1o6PHVj,2398
DhGQZ3oRok44X2Z4HDBqhiZ2KDC6rNHp6aByRf35FxZ2,2390
AiGatmcXqyfKiTZag7TJzt5ux38AS5Tbgvqwdv2cnWnA,2398
6mnzRnrFH1XZVnpMTtRHUwdoMnZkUvxFxF3jQ3BzaWjE,2408
DLKinqDkbmQLcx135HeKiYv2pYubm8jRG5hcsPTS7xjm,2394
7rNQCDvpb2UiX7Rp2QzvqnEjeVgBHN9bzEHktyFMNLuv,2402
Ho34KoewosAeSYir5BkW8AKNPe4pQk2NLMfvTsnVuSng,2441
DQRj3TyXa3Z47mBMEgM2GL9kakxsC5d5aDnT3xXvd5pJ,2387
66LZvRio17KCQWhJJdFFWTCb3nV2uPdQq574R6J6mpwn,2399
6T4ecM584n7RM4aG6kf56D7vMrNfnrxfFjh2rCVWusVQ,2399
J1ourwdzXteeWDpGTz1FVQ8YzvXoYPue5jYi1qNLk1S8,2391
2rnNrfwYzb6o9y7Yxvmwkn3hdNh5iaQV7qUMECnzuygE,2394
HeEyHRFnd4vsyHRmB9miQMf4BJhGdwzAcfCiJj5vqLEi,2390
BgEh68gYAkXz9hPzuQKUpdG8PXYpn4uYxG16qaRvTEiC,2391
EP3Jm5FGy7Rn9hyp6xXomPkR5qcVnaAZpGnAyTD1V1iZ,2381
FhJUJCQGV44Rtzeb3HsZFmtDZ1hqNssLPqvVPZxFQMA8,2405
FzJXW1aj1sa128ZvHYf57W6J2Yh8nyeVMGp81tJ5kqsW,2393
D13d5NysPSuUpuqAoMdjVAQAiyB36ckmmaBA71nv2mbT,2391
3cfYN9YbiGqTMd1TETiNsbgmZstsXThUft83LL2R5Kjz,2391
