tx_hash,latency(ms)
GyM7HdhDMWUWNAMcNw9Gd2Gc1698HQhf5vkVU6oAg9Y4,444
6C8Ts9TZeVYSKd9ZXPbWhAJfBNmHAyiYXb6CTdNGcT6G,427
mHqTv7MrD2Ds3FcF3gugPSKgpALrC4c2J2i4cZFoxFj,464
rZWExdSkhqTMEo3NHFbqB4eTYcRswj6ieJ5XWPHa7SA,477
2soQvYmpq5WdibNJnQhJMK5eiW5rHEKKygH5ugNL82Zt,461
9jw7nf4ZtFvuZNopZQ3EN7Drdiu2u2yEpy8a4mZDxq76,442
8wx5TkvMktyY3xps984ttbhdjfBJfhXK7ZEZxfnBgLDU,464
AzuAsyCdzyqR98GMGRPhzsfGUtGJVwLYASt2x9F4ZsS2,457
BjFS9cA5fiuji2NDizAs8xisux46994tk6tPCSMnGMam,480
3ZWP5x52XCnCQ3jhvyTAAphNK44QmHiSggMKCwUCcY21,442
uGAdWFDFvPFZKA9rkhCu4H7ZV8e7XTpxxvYZNBqkUja,471
DDmxJBw94MWUFsu3eeZMbRs7NEM3ETP4dCNphETxCDBS,448
7T6txuSLF2byK3xdSDSfaxbDZrCWturZpbUvEhwjDZtS,446
A7rqgYQ1FPwC8VFryLs2yLSB2v21eiE7cj21NWERJJUD,437
AMfHo65wPbLg3oj5HDJw3MJ8VPZfU5HzqpAiNEa6iTpC,467
B5Ddtn3CaVNz41KJ2p9XUwPXhd5ACJoZNMgc9S9QjmHL,419
B7GaQq4HgLEuwnFJLzTKSrcXAt6T595ffjoJAf9Yqahq,455
E4K6rx8YtSZ1DJGUPVHTMWth11oGoQTxGE9biq5yQMFD,466
BmR9obzxDANgT3NJ5KY4BuPvQ3ENxhDmpCKUPAZeSZVZ,426
2EKxeaizuezQh3E5FrZmVUknyjX58NdMJsYmLxYF8pF1,473
5oB6nf3G3RKpjrAyxAmCUJVaHNPdGY2hCNaABmvozheN,431
8VLpyY6jWzBA8th4Auy2DXeEXRoT9Kt1mgn4jZPTJhm6,460
HdVZNd2V4TJiwswsTDPekwTiDCYbycMaBjV1WziKpydA,442
CEqN9e3Ck7Vw1ZEbCHZj6mLagEK95f91nQndRPsKNWmR,477
73iHQvM3q1VSE5sbwYy2JVK19zknmqUSpvofjD8hyo5a,443
H5TCjV4ekAAqM7stBk13ZAzyEYj6mPz39pKpVR58izpz,447
GN1Cjpij1cDyX8orG3taiCHbyoWEiF6MLohfq6ptPYKz,432
2BT5tyZfZYNUW9PkAY97CDu8aPz6xgsvpv266fWiwp6R,457
8RN2Lz1pHx6mkFFz1x6Pz88wpEpoC9e7NaVp9XEhM4Jr,432
3Tqi6v6SRoL4jTZgVBM2EUv21uDXH4NU1cimsA9Zdu1k,469
FDMsqk49XiGQs3gfptL5kZ3WQQWtbjkZ5MRJokkyDULY,447
HopQrWgH8RTK8rGhjwfRMT3tJjro4juoyYFGFaSj5j6B,462
4vxVNTC4NSpJfF1SeYJbXf3R3kiuCRAKmRpTPWC9dpkn,419
DMd15KxsPU2odLHkFquaNS6PtijitDxQDhLmitKeqqmd,462
Hhy3NrghmcVgy1Kf1sqwHe13AxZt3kXXYDLgPoAsZpbJ,452
DqvPLrhmBvWYWHxoqAgV89EgBsn8RLKgF52hDXjN7c3B,462
6oWE92j4kKpzn6VBfMksWUb9gJMuMeTjouyJNEAWUHCX,474
J5WXfoNS9hE4DRrCrf4Co6S6MFYQFFC5qUGKYgBbLciq,474
6y3QZ11MS2FB1u347r2SsQVkyiajXt8o2R3AZs7BNVNP,444
7NfHFkS1HaQE27arDUEBbkcEMHkkSqFrAZx7TcmQBryG,464
JCcwGhecNnrMXSL8c8rqvNGwA6zrjnoWzCfJWx6mF65R,474
DzaGoPeThvvKxEza5JBXDB6kUcKA4eDFuaBMBoiuGCj9,440
94xB7aFZu6jSJRZjazjr3JvYEye1gKDHfQnzti8ZPeUK,456
4vxky2pi6FQEgcFhhjynX48VgKfwp5SaAHuRqBgaQTnH,472
8JhBuyi9Kasu3MamDs764rJTpmcM7xd8RQykx3riPPKj,423
Dxi3gmts2EjRnHJdWWGxDcA1P61AD18bMW8gPsRT2gs9,462
Dh1CV4DbZVCuQfmPmKtghPx3DKKUt2t98xJM2V4uxDqj,467
6Vr6X42gQcSYuXCugCyEHfF25Zi451p9pEc4KSWCpRt9,464
AkEiC3BnMSEqdGkB6EVzyqkcCM6MVicMDFTitJC2BZtG,479
ES6sB9Tn8XDdGdHcSi5BzJF6e95Qp9iqdWVgyfqFaZEL,453
2JckoDQg8XDaRsVnaPJnJyv1pxd9ChxAWwvSecMnDeRB,390
64Ttz4ae524xGPXnepiSKtkULtLcniPMQCPDEwfbebXf,395
AWgpTJeqzxX9zyYa49D9bkmGeUBmbHQwoK8fTGwo3ekm,386
5KBiijpuynbjyAGj2bgLL6sT1GSrxGB49JArXzbU1XuP,417
7bBc9xLaKgnaC2E5jyPFaf5XoQrHXWf5ezmrtqxUHuJn,517
BfrJrm7n1jqJTTuoCvPzDG5SQrKhoopyv15e88o3eQ9x,418
DjHqTiErurL2t39VLgZWC9HDe3khvtk7XketWnCsQGmB,418
EbYRuVzdXuJZjGg2cgYcYvpgsUGpyNisX421niiJT3L2,418
A9fFXEKdJwciyv1r1qVVNp6u8A2DsrxTdEtJPnHc9r69,418
93VCSj9kbiC64XksGLkZ9f3UHKYL3AvP9dGkMZo8yuEH,418
4FqiemNKyKZCLHHKNJzEmpNMYt2jP6djK3scmjvNNESh,412
jYWLae9yruzongceHmGNWvKaXat7TVsj3fr4ZmcHwjB,417
BRYxwcTNh8Ex6E3xqVV95jmdJZ7uRHXNP2CwMBXYy5Sa,418
ARCsitbbo7YedWHk2ApWGR7fbRxJjZzqJj75NGqK4fMK,418
Gb94KnT3S5hEzcREKDrSgJ3xcer1bcpkXLeyW73VyTa2,404
2oukGzudK3QxQETwy788AQMPBWCcuyhj4p7pZGb8Kg2a,412
FU8mrF7fu15LVTnoFHB7KaYgtpgZwLc1HMZ4BASZJ3b4,426
CkXRU8KvCLq6Hz8QAjxWXCsA91F5vwvhHjTcBhTs9wLs,411
9drwhwj6shqhZihu7gj8S7iNruG2ma8sMzMiqGJ7cDEf,411
8zQ8wjdVmE63JB7iXYyiuE2zoGnaByvzh96kUyofSveU,414
D8fNt5hQsThvaipzhaKV8EaMi2v4EiuyhnDEgbY5Fm7E,419
57hhR2voepShC7ks74uWh7Myv7bodJMSNtjYbWidYMY7,410
9tYf4AoYREVtaskfLcFdYQd9jByqSgxA6kWFWAjzo9Yi,418
7fPE3gozHvh5za8PqQvn1xqcjMaCDdQEKjzdHu4eUBim,428
4syTestSEQzvJ8ikzAiJZu6tKGVRdWnxRkyCv3oUg8BR,433
8mfzF4M8DA21CA25TnXgWMZU3XCSUBpSHAK7kJ6s4vb2,407
EM14v6YDto2kFdXwoCXSKpfBGJHXBmykZMvapXq2XSiV,408
9XFDEjUzY1EpKK3qqQGdW6odY6eDtGtJncJ6sBrCFK8c,418
8fSC57gvT7eSAT4pB5XvsH9htydtdwzBrughnyWZQisT,520
GfqccNvdsCGMr7LNFvgdw8igcF2dA1muQQF5pM7Pxee3,408
G8hAqvw4SkXn1gmGPcKjg72yrxX6x346oMftDDyF8LDm,427
8rWJXYadwhaCAeY2fKN1aqWYm3Go4adKHU6MrsBhQqLw,419
jmgkBiEgMQTVHHFtSYhNFs7ca7zPrJ9ESA9h5ADmhTK,406
8B46PDnqsKocrh7FZHAxfyDD6n1q8nRFDQn6GpYiBLYk,408
FrGuxDPqCLBTa2XQz7Tc5zUXsfHedGnqetbJR8aDP4fr,406
5z8Y6EqynuupcbNUXP6DCeretUdDkZbhjpBCGEprERty,395
HXdetc2xfJoAcmqSU7jGTAVgZNwMPmfc9TEeHVEgggPi,395
HaZZc4Hz6LQBQEqZjcX9ejsqnbBBZ9buaRgr8q5wSnLw,419
GJtrot6mYzCXxAxgk3TDUybjPB3fYSZUS36wz8uL5dEd,401
XeLZHKEYixNs7wj6AdfiU4HpWVGXXKyzVjtFGSRKLb7,411
AjiqcHuhHTxtuNK4tqvKq3opCj5HLQrgtykcmZZZw3LT,399
2AdRCNiyKPPhowj2LuMH3Sh5pxswPL4HyVmRvrpGeVQD,419
A1katrxfbXzmwLTKa5YtyrzFBaPX8KKPz4PDib1Vh9Vh,417
7cn69Y8KFyFpahGxRoVE3uuKVWApLahE6pCXDPdSqzbj,442
3PxDPyPQs1Qqv6mqXdNBQGjngKneXcDogtNceXTLBjQi,497
7YTfAGVSikxFjt7614sJ1uJKFCmvP64y5cNkG4v2UP4K,439
FzFNYztcoBj6nF9uBecZu5i2wcfLPwFgJuoy8fFp4BTv,414
CfhJTGQW4cf4EN7isWP9WmmswYbc5wJP8Sw16LQLV96,442
5DFhRrJoEt4oUpxneWK7ATFCN1JLSBCkc9UnuNeJP8na,531
EZbYBhMCrQ1nERsKMpSTspvNeeG5g8zHsmwmysh7wQMZ,606
4iLQportyMHWtgcfb9iiSxJqZCZz1jUo1HpYatAiGQUg,618
2wXCDCDzhovongw6LtL3Zq274A1mDaCmMs7gKJjUMoe3,712
HiTWFHd34mC3G2heCsuEgksQizbzUv2mDv3j8NGES9Bs,716
EJEcnUExZHBTk3HBcMVe3YxX6o2qnLjg9QvXPWWPoiA3,627
92HaZUHkvzXgHin9HZq7Tg7oJ67aknuaqUhuDtsm6uTS,610
GjVcBNdWeq81RHq2W3DPP2LbiA9oK2p783HEoXKaQV6h,610
9brFdcipX4MdyfqxWUzYPwmEwrrNXncVBzzts8diuSUg,819
wJtM4tgntJWWnfPyNkg6mn3euortp3Uz5VDNw4q1rCb,925
CWf5HgAM2szddBNXaoFbCRsR3fi4s7xKR24a5U4EAtxf,925
J9g7dZXojSULCMzhhXDmuMenFuXuWw8wRzX4pKQJ4c6n,802
5kmfBD9yP1uwDEu49DCiTihVxgGcexALqggQpQf1FwyK,807
6abNjvkutQxtfDboC58kMYRWLYKfsy9BGYk8SE468dSH,810
HiJ9HAsXnC32jKvdPX1U24soKZSvrE9U65jLGCnHrNWX,935
7NcB3uuuS9MjBjVdKRRsVzMxBTEyNJiWamou3CJkRBgJ,935
DVbeDNyQNDp9hzaaBNFRhrJQxVssDXa6nsTS9zXxs1cW,940
2aZr22N5nnUxViKvQKh27gPZMkX9yuwmSqhVa7QGKQ1P,925
8H98xtDvuABjMY4h8vs1V625XwoMU8fBSxFShJkL61tj,943
9p2m4k2hj7ZNw3WN1ZVWvy6kHgRfXZy9konRYMj9cYQe,948
AYbBkAb1KbzFPJuJ9Yp5jbJHR6ZuwQBokMdB83hcyfsu,934
9Sb5jktg6ufNEUZSugdk3MwrT5vkR9Q9o8h8tq6wEsbN,939
7B8j32jKpruu5V5mXHidERTkc8UXfWe6vyNKBSSRDTEo,971
2BPDjD4M1oen6Ad3twydKF4HqFTZVCdjQNrGxKov71xS,972
F9G7acUBXJPcuPpeTw9DPxTtGdbQwwMFLBm86YZoW5Dg,968
5jvbmw7AJdEzrVxt7quoaHnC1iM3K8ypXmSsTXFVmHVX,974
EbL8RCi5TALdeYjyoNt6VHG6oJMcq6F8Vs1mkjq7w5Co,976
GczVT761QUokgaCAndZLjbvQce69yGjcrotRSpFyPF8m,977
2HA4Whk8oZanVtP49pgr4evewx5zGB8GJ387wzZRo2y6,978
5pGiA9dSbE5UenN86BxnuXcANG1Ryu1J1ipwPmnHRrDd,2397
9Hp6SJd2WrrDfd7H513Qm52CaM3xd1bLnniUanmKkg42,2432
EvKfd8UtGFnQpcN4vtUzANyh3yd1sf1sohNtZCTvncar,2435
MLuuCDV2RAu2fFzUMb5xw6GNQDTw87BPp7qnZZQdWT5,2424
2WZGk9tfDHgmsBULvBa3UDNjxVAioyuQnGjDc2WJivoC,2412
2GxQzhMz2wiRyG3kq6FjUGXDrS5QYpFR4QJt9XghbNBB,2399
24uHzg9VGy268Cq8mnSEzUxvNpgwUpmfr1JUirQmrNgV,2399
6o3u8oHEbskmpoZT585q9mGne89cZ4K7f8LA5d5h8eno,2403
2no4LgHiFWu8rhXio4YwFBQcgTY3kkA8WjTWG22QM6Nn,2406
96Ly8NgU3mcxTF7b7frKgQZrEjQ2NNejHYVUy2uhwNVM,2389
AJiBcmWVg5zwXBfMUzqdi4m4QPXmEPbBnpQi3myrWQnn,2407
4qqQVQ9ZHaW4WPa8MB5BLfqN77d3AhKcz5L8DNVGPrt8,2436
DcYXgp9aidLwW1nVewYCYPkUnMHxgT1Xnvpk9NyJ7XZ1,2415
48SxEGeATiLu1pQtqRDXpe9uAnVCK1Pgp3LJiKvrPQT2,2414
4LGd9J4xGATtfDu63sLeBsbfMoTiSS3DrYhj2mKZ3PNn,2442
dJ8nxRX8CisXFBmU7gxD8BZVWUjCXjZjtKE9WKgUhCE,2398
BYra5kHn7a8opc854S2xbrYuzbmrd55uKUqEqp7wTJRv,2411
58dm8TGDmC5qi5rbRuaVbtDoWnhYLG5Zs3rjWhnVkbMi,2407
3xL4g7ZWZXSSXFL4L3Y9BE54pPZ15AtKkSmrxpxuJv8c,2414
c176kUN6zG17Kp7aBnvxeFbksasaRZp5gUTMU9yFuEa,2418
CsJAWy6sRTq7w7dWbkBWKNmfkywViCSVbXkjiSHya3Vt,2413
5fKxk6tqcRLZSzfConADXhFVT2Q86ojieq6FEUipEwT,2405
9RsfJFbkWAPQ6vGjMAqwyEqKFef7RJYnY1qFEbA74w6a,2401
FUR53ub3bkK5XeKo7YTPh3v436GLTcLsrQ6kEeK8SAtM,2413
AjHaAjAxjAeg6NNV1axGzaQqqUYDvEnwej4v7AXxq8Vf,2394
DDxjKuVYWY3Jyj3u5aH9oR6xTgCT1pzpr6Ga9LuRpM1u,2438
BXdcBHpGk9xJ9BKdk69CXrrFzR8S8fpzPE9NNWb4uP7z,2403
FkLxWg8WX5vAHL5CdrVbSJCgtktz882wjdNah3QEZTsf,2403
2WLonjGYVJ2Nive7ZT1tXy9NZjuMH5E386wmGAiPdoo4,2422
Eg7z1hWwaH9UiRnHNMAZhwf5JwdF8yNRNrL4frZ6Qzh7,2429
2pPYVzmG3hD4i3Y7ivae42t4oVRTuhppLXgqo5GgPDKn,2457
4qnSPo8jCtK8gmuLuw7rP3SGYt1bW1CguyXzYgyJJQ45,2421
3c8H1fQKYyQtahtNc6uEqHUkQKc2zzD8K5YqieHySnJr,2421
GydGSHkcvDKiaYTBVt7Lunan3bN1QiCLBYMiuAtdrCJj,2395
3XRpnfG9ynXsgoZ8dZsLcjJGDgtuZVFwUsg53L3xh3T8,2403
CatvDSU5v29KfmBiLGuNZayUhPqUuwfocmdYsaqtKZNz,2413
2ScyNSJFtVETJj2uSuPLR1fzFyLchQ5gYaDWyB6fowc3,2422
Dp1guN7i4oQXz6K67fG45cmAx8nkhPtPAWassiFueBXZ,2391
7z58JbVUPVugfPmbDYErYmt1Dip1FJyDNBinMzvJHWW2,2431
9S3UaM6mrdQ3X2LzUXde53NbKQ2XeKYPj6kBJgR9cF9W,2411
8GNVy2uBbuoPkiNLygQVmNUJgHMfEW9NMDoSQpEr5wKR,2401
66NMQMsXkSqa2HBorJ8m49kchGTSKtQt5WHxaDCT1pHi,2453
2reVMZRoeeeUBbJXu1Gnx69s6MQygPB2svaknwqcjkr7,2385
2rUYuYPGMSzTg5eeuHQqkoRrVVRXYzx1Uxnu3aLVZwnX,2438
7ydwZuRVhD45KJnVkQtuwgprHvTrJvjd488gsi6hT3cs,2407
9Rq9tZ39gpNM78hK1yMBQL6oJrTxaHvopVRiShZmgjXv,2404
ErpyykwxBwVsPwdFPork5seDaPxZGGmLNKPjRu8dLaxk,2409
BCHFBf9Vnvk5hGDZsPWVPs9ZMTge8mkpp2Lk7Ypb3t6V,2415
FEA72SyHhRxYJiH9oJusePivbkbMF3dQza59ivWkhd1U,2404
9sF2hbVodiZUjzTCDZA52b9qJA1VBkNNuyRZS58dTpJj,2387
49DcUX5WkUx18TcmjXjLeHTRGBnw2zirqWkJQFgc7xKK,2395
E25WZ5fQQqopYytb1c7KsmhdHT88Ed1kz9ZfwfWmrscf,2423
8Z5DZHvfPS8PiTA7qBgWDbnzHmmhgqGNMsueJtb1yhSi,2439
7hH84SuavugCc8XKXStSLYNfETGuQ8M1e8QdKm2hVT6z,2394
G7dBgspUT9q7MNp9jZYXtk1kMrQaegUJn7iYJmFh37ZV,2419
HMJ82UQuzjavQG7uDfgY57WCPJtbAhaCFSdF2Niuur27,2434
7t4LivDU2KoTuN9bwWKJAbPRizL7BXNDenrfJsqcuSNX,2411
4cWYNuJKqQxaXcasJkSiz6UneZagpJVz3kNG2Kp2q5Q5,2399
6CVzxY3LWV8peYWFQGpsDZhBH6jCv4GWW7DbzmXceSRr,2397
Gx8CngTb4mMqCoCdMRMLPRZ5tqvGQALiETmme6QvJCtx,2392
HiEFpNDEiWg4ubGR39JgdvT6SokLU1ymeFYUfWS9tCEZ,2391
4qEnNhXV3oeoNzvDA7qz888cpnNkEzZxAdWaHBRszPsB,2391
2JG4cV9BVawSfVxPaZL6fREfwv1uC8yVZjTVDwasXDGy,2397
9qNoBp8J8Qzu9czRHRywiJJ6cqixGgYFi9FFYdTcCfHH,2437
JBR5VreatHmec1EnBngkjwR2aEAfQnsQxnmprypMRxN8,2443
Fidad1341tamEJgYtjXrD4Jn99zCNa9KLnA9H9B5uLfB,2406
EdfySQ81NFYiDmeS5ChgDCJYbZ4d7zyvNWxCwdGCejky,2440
E33FAjFkP9Dsj9DGKAV5tN3xNwKrPFL5iyuLhFwRqus1,2412
HcoWm6R8whayEAMcNtbu6xauvN96vMg12AnXfszyq3Fn,2396
EqExJjwKPpikTvRSUroQsFM7pcEazE6J5JsErChWcZgF,2435
SG3BMg6445Sm9D5PVzAS6t9Ay8CMPNSmZjXXyFtsZZF,2403
5v3d852TXLqRi6RmTKZCnqFaUpMAnSQwDH1GGg9mRAFU,2390
H7wksuLX6G5ENB7TosFyr9spPpbeAHTLvtCfATrpHA6T,2430
9bWFK35HHYmR5eojuPKZJyigQqRWz4hDFfsPgXZjduGw,2426
6mdpCzSL9GbtRjq4apMFsFw7vTniznsEBoUcd3k1zzCR,2396
HQzxNxHjYBbhemnPnDbUx9gi5S7Q4t2PAxq6e2LyjMg1,2389
Bp8md2ga3kUhE5V2ATqwE4TPJVJEEHjEfc2WwJZWLrgq,2421
8prbMhpT6fGqfyzmNY87NojbhXYDPzVKF6JaRftt7B38,2442
BPWBpb1FZEKQXJSUKUhpGDqNF9yFVNg85WsspJrNnx72,2436
HWZp65d5wA5KPW2Pgwe5qTUygq3ocRjunvoQMEMrRCWT,2432
Aso7js71qJ69LE18fqNUwYvn4VXWjQ2bEc8v7B8JH9kX,2447
AHbXiCADJ68AXxLwctMchSMPTxXK6kHBYAh4xukHC9Dr,2417
3tUaWUhJcYp5kWushF3Kos3bqLj8auHXQfTSroyiL8p5,2388
1xS7Hk2frDwMGK8V5wzxJTN6XLngy7nnhyeVsmDxwrc,2410
F2tUGhVJFo8uMWPcHkU692BnryNGqn5avztC1yVTQmME,2414
Aknth9SYU1B1jRCtLnQyMBgWUriiJ9VjhY3LW6ok7ZxA,2402
F9mL1T5j94GT5VK9UEwPPHE1AYjhR3aBd5zrG2NDLiRw,2398
9ERwz9KnBiKwDRBLSVCKnLxfejzn2h2wUEPcTLx55cKm,2395
7y4W4M9zGj2dD2cdCy8AJj6gPgtUMcTdvvZ1TBZYsrdr,2437
DThG26fTa3Xd18xRagABDuCHFd7kdBsaY1JQL9zDPHoj,2402
Fdbnd77sXz9V1cZ5hNiEe4ZRyzax4tx6Ec3VnZ1J7NdC,2383
B7qHCcp4oYZ2ETKFoNgX65SfVneBPEL2KwExdUF1BaRA,2401
EARkwTd3MkUX1sVp5pcgrmgYaPMHW36N6RBTyHDUVVjc,2441
7dLQVibWwLTVBuMo32CPeMPhPvEsqDp9A11ikBLgmj7h,2400
44MNSJHpA4y4UM4jiB3CkAsayof9U3arwtXoQpKC1RGH,2422
7mEPywQ4mFisW7xdtfbbqtNVJfgDCqzv23pYb4z7aECY,2406
9PiciJLWggVXbqe3oNoHfhf4s3bjBwFXMm2MvvK47T1y,2391
7SaEcMpkgEXwTVZVE7H5gaJMXwrxVXfHYoMCjx3MhXEg,2385
8pnK2N7D6zsseUM6aSDCuXzmX6sKbNxLex55Rj49EvfM,2390
GB9GNSpRnyerhsozQ2o4fhxwy3hbFiAPdV4c4u51eWMK,2386
DnFF575wjXv9xSRRtS2S5WqY9QvFEeLA4QLZi5eDSREX,2392
HXPJA65qcHvQAoT8HRoJh7kY2dLmBWXNAtKoDUx7b9Hu,2388
6f6aVrkBpU8xCSqpEyAtdsEZhjXRphbvsDvCd8iuhRE1,2390
3WRn8uJoZqnW6iHwWS9ggutf8tAbCEbHv6WyZiQEeEcy,2389
BD7cHjNns8dc1jqi7tz537fzhCVaSYhbNMJTqmqXtHH9,2391
2o6uZig2vyPCVFHgtmKe53cL9dHKkHrP8UyJU8aUmJSA,2391
D8jpUCGBMECHm1SzSKGmHK1Rnda6pW7fgosR2yeUKACZ,2384
HzpfHsAkFGtFAnjfr9UKxzhXAFERe4zawwTmx2acAnmB,2383
8c4kjQEKwSSSB3TVmiRH8BwnLsf82B8VhbHDCtTK96vw,2380
DhK9L2fUFetzyixcNGeZiTcCRViMwpZ5tE9SHCg2S1qL,2378
FAEcCftZUM8GwPdtdGKmaKRpnr12BSFCTZyEDSsQoVtZ,2378
FCCmB4cfjycDejd78DKQMJeetUmsD759CiMNYSV7KLY,2380
8ABj32ZKco6Q5Rjb8t2HPgt1VQsvRxzMMgErjnR9gZs,2373
F624Lnc6KxP8Q9y7HLpMEQDpegM3fjXsTpMYpS3CRsHh,2382
9uJ2VqQRfggu3f9q7LVSz383x7GLRne9tvaNYKmCLK7s,2388
GH6VB3J7iBD6vuvBxk1tjQJR7kFmUhutdMX8vY2tJm7q,2384
3og3gns5xLF4tBs3ghRfWEKLjYL95H55TdqRk9wdTibA,2381
3vZHXfVJHRrdfd2PnNGPwrfH64d2PYQ5tD3hR9P1L7B3,2383
DLw3w3W9Ma5xkRwg8ASBGwaQcuxnLHZ22fZSY4DP9ZyJ,2382
8Dj4cHJAsP6wJJQYCuGLatsybJtVhRsSUuSc4wPF3ZtP,2382
F9AUmndw9h7uJB3sWqVJcNYv1EX31DXcQVdvsuh4KGz4,2382
6QnbpGFGgJtdZ1AZNCh3ZwDJprdJCWKk74TBs9hmFQwj,2379
3UH3YQ6GouHPSnkJkiAUg7ENnC5Whk2WBJjsi8afksx2,2377
87HDq2u6GXWFdcXbHryQhvkgL4BVdVW6n4prSZnCpKCy,2376
8Jqtzqvh2vY9iPjEfqbiaoQNoW9dqygF1qicdRf3giWs,2386
3LCL9L3mCssLruiaUaLxnyK9rpJZEwXR5Ra5z8q7us7v,2376
8P8f7ozmwmSuAbGHKYkWLTZRNyZHQdNirDEpt4kQpqaM,2376
8h14tvkX5wWckxzkZ9754ebKecTJHbNvtHvXvL92cJTP,2371
J6HiWYN4yAbJov5bD4irYDFu4muWrVvb21J5gWuUTavp,2383
9GSVGczCXSHsvP6uuHeZJxKkfYhVez3D4s9GThJL7sLF,2379
EXNCpNzVN7aMFVeD8ikxfEnkyHz2N2F7XFkfoukmCRyD,2376
2sarLem5Y8gkurEk5iBUVRrfacjZctC3xsffGehHgUHF,2379
5Pnz6u6P4Lu5zqrthiHgyDYuzCVfh1PCRATcduQyhn35,2374
7xaCZn4Sor39nVwajXi7D5KGoZBHRPYzs5zKtE3KnNpX,2381
C6jvRDwE7ht7aCKRkkqbGdKT2MWQvxbQemvrDYRFkD6i,2370
2ncnHhjxyiVPNT8rVPJTP7r9ayaMF6HHcNsAUXBoew17,2376
9omhUGrjiSCYBAoXqerPfhJB5hTkMEnynadVrnJhJFJB,2378
Dagk42NWbdJJRj2RKqm4ZyLMdwmZfEmpina4zVmL883q,2370
FCyXQnDgk6iK22WJrWbUfMinXwdrdwP7UcXQP6zA62uN,2383
7dVD6nUsERZ2stZoH1zE8toNE4TyFYPJApmkPke7ED6n,2370
7G4mzWh1ovErjNseq9ehsF9WXGWAcJJzQzF56ogpUR82,2369
Dh9i7pwZ3j4PwREN8jtS9pTSvicQnXA8cw9NsCBkEftp,2370
6TQmFCecH65FCKMFmNvinjv8UQULdz9CiBaNPt9N9LCE,2371
ADZgXTUoTmNYWS9Ff34oWxBd63icvVT5wb1kr88rg6Xa,2374
GEBB7gsyQ1H1d53VmZjLDfAr5KEZPnzKgHSZS9SrmTFb,2371
7TqtXypag9U5CZMhFcT51zmscwsK88xFM75wpBYWZfrr,2377
